ID	Value
TMLTD110	எட்டுத்தொகை\N_NN நூல்களிலேயே\N_NN அகத்திற்கும்,\N_NN புறத்திற்கும்\N_NN உரிய\JJ நூல்\N_NN பரிபாடல்\N_NN .\RD_PUNC
TMLTD111	பொருட்கலவை\N_NN நூல்\N_NN என்றும்\N_NST பரிபாடல்\N_NN குறிப்பிடப்படுகிறது\V_VM_VF .\RD_PUNC
TMLTD112	தமிழின்\N_NN முதல்\QT_QTC இசைப்பாடல்\N_NN பரிபாடல்\N_NN .\RD_PUNC
TMLTD113	எட்டுத்தொகை\N_NN நூல்களுள்\N_NN அறம்\N_NN ,\RD_PUNC பொருள்\N_NN ,\RD_PUNC இன்பம்\N_NN ,\RD_PUNC வீடு\N_NN என்ற\CC_CCS_UT நான்கையும்\QT_QTC கூறும்\V_VM_VNF நூல்\N_NN பரிபாடல்\N_NN .\RD_PUNC
TMLTD114	எட்டுத்தொகை\N_NN நூல்களில்\N_NN பாண்டியர்களைப்\N_NN பற்றி\PSP மட்டும்\PSP கூறும்\V_VM_VNF நூல்கள்\N_NN இரண்டு\QT_QTC 1\QT_QTC .\RD_PUNC பரிபாடல்\N_NN 2\QT_QTC .\RD_PUNC கலித்தொகை\N_NN .\RD_PUNC
TMLTD115	பாண்டிய\JJ நாட்டைச்\N_NN சிறப்பிக்கவே\V_VM_VINF பாடப்பட்ட\JJ நூல்\N_NN பரிபாடல்\N_NN .\RD_PUNC பரிபாடல்\N_NN என்ற\CC_CCS_UT நூல்\N_NN 70\QT_QTC பாடல்களைக்\N_NN கொண்டதாக\RB உள்ளது\V_VM_VF .\RD_PUNC
TMLTD116	பரிபாடலைத்\N_NN தொகுத்தவர்\N_NN பெயர்\N_NN தெரியவில்லை\V_VM_VF .\RD_PUNC பரிபாடலுக்கு\N_NN உரை\N_NN எழுதியவர்\N_NN பரிமேலழகர்\N_NNP .\RD_PUNC
TMLTD117	பரிபாடலை\N_NN முதலில்\QT_QTC பதிப்பித்தவர்\N_NN உ\N_NN .\RD_PUNC வே\N_NN .\RD_PUNC சாமிநாதையர்\N_NNP .\RD_PUNC
TMLTD118	அம்பா\N_NN ஆடல்\N_NN என்பது\CC_CCS_UT தை\N_NN நீராடல்\N_NN ஆகும்\V_VAUX .\RD_PUNC தை\N_NN நீராடல்\N_NN தற்போது\RB மார்கழி\N_NN நோன்பாக\RB மாறியுள்ளது\V_VM_VF .\RD_PUNC
TMLTD119	நெய்தல்\N_NN ,\RD_PUNC குழலை\N_NN ,\RD_PUNC ஆம்பல்\N_NN ,\RD_PUNC சங்கம்\N_NN ,\RD_PUNC கமலம்\N_NN ,\RD_PUNC வெள்ளம்\N_NN என்பவை\N_NN நீண்ட\JJ காலங்களைக்\N_NN குறிக்கும்\V_VM_VNF பேரெண்களாகும்\V_VM_VF .\RD_PUNC
TMLTD120	உலகின்\N_NN தோற்றம்\N_NN குறித்துக்கூறும்\V_VM_VNF நூல்\N_NN பரிபாடல்\N_NN .\RD_PUNC
TMLTD121	இது\PR_PRP ஒரு\QT_QTC அக\JJ நூல்\N_NN .\RD_PUNC கலிப்பா\N_NN என்ற\CC_CCS_UT பாவகையால்\N_NN ஆன\JJ நூல்\N_NN கலித்தொகை\N_NN .\RD_PUNC மொத்தம்\N_NN 150\QT_QTC பாடல்கள்\N_NN கொண்டது\V_VM_VF .\RD_PUNC
TMLTD122	கலித்தொகை\N_NN ஐந்திணை\N_NN நூலாகும்\N_NN .\RD_PUNC இதனைத்\PR_PRP தொகுத்தவர்\N_NN நல்லந்துவனார்\N_NNP .\RD_PUNC
TMLTD123	கற்றறிந்தோர்\N_NN ஏத்தும்\N_NN கலி\N_NN என்று\CC_CCS_UT கலித்தொகை\N_NN சிறப்பிக்கப்படுகிறது\V_VM_VF .\RD_PUNC
TMLTD124	ஏறு\N_NN தழுவுதல்\N_NNV பற்றிக்\PSP கூறும்\V_VM_VNF நூல்\N_NN கலித்தொகை\N_NN .\RD_PUNC ஏறு\N_NN தழுவுதல்\N_NNV (\RD_SYM ஜல்லிக்கட்டு\N_NN )\RD_SYM என்பது\CC_CCS_UT ஒரு\JJ வீர\JJ விளையாட்டு\N_NN .\RD_PUNC
TMLTD125	பெருந்திணைப்\N_NN பாடல்கள்\N_NN இடம்\N_NN பெற்ற\JJ ஒரே\JJ சங்க\JJ நூல்\N_NN கலித்தொகை\N_NN ஆகும்\V_VAUX .\RD_PUNC
TMLTD126	நூபுரம்\N_NN என்பதன்\CC_CCS_UT பொருள்\N_NN சிலம்பு\N_NN ,\RD_PUNC ஆடு\N_NN மேய்ப்பவர்\N_NN புல்லினத்தார்\N_NN ,\RD_PUNC குறும்பர்\N_NN என்று\CC_CCS_UT குறிப்பிடப்பட்ட\JJ செய்தி\N_NN ,\RD_PUNC பசு\N_NN மேய்ப்பவர்\N_NN கோவினத்தார்\N_NN ,\RD_PUNC நல்லினத்தார்\N_NN என்று\CC_CCS_UT குறிப்பிடப்பட்ட\JJ செய்தி\N_NN ஆகியவற்றை\N_NN கலித்தொகை\N_NN குறிப்பிடுகிறது\V_VM .\RD_PUNC
TMLTD127	இது\PR_PRP ஒரு\JJ அக\JJ நூல்\N_NN ஆகும்\V_VAUX .\RD_PUNC ஆசிரியப்பாவால்\N_NN ஆன\JJ 400\QT_QTC பாடல்கள்\N_NN கொண்டது\V_VM_VF .\RD_PUNC
TMLTD128	அகநானூற்றைத்\N_NN தொகுத்தவர்\N_NN உருத்திரசன்மனார்\N_NNP .\RD_PUNC தொகுப்பித்தவர்\N_NN பாண்டியன்\N_NNP உக்கிரப்பெருவழுதி\N_NNP என்பவர்\N_NN ஆவார்\V_VAUX .\RD_PUNC
TMLTD129	அகநானூறு\N_NN களிற்றியானை\N_NN நிறை\N_NN ,\RD_PUNC மணிமிடைப்\N_NN பவளம்\N_NN ,\RD_PUNC நித்திலக்கோவை\N_NN என\CC_CCS_UT மூன்று\QT_QTC பகுதிகளாகப்\RB பிரிக்கப்பட்டுள்ளது\V_VM_VF .\RD_PUNC
TMLTD130	அகநானூறு\N_NN நெடுந்தொகை\N_NN என்றும்\N_NST குறிப்பிடப்படுகிறது\V_VM_VF .\RD_PUNC
TMLTD131	குடவோலை\N_NN முறைச்\N_NN தேர்தல்\N_NN குறித்துக்கூறும்\V_VM_VNF நூல்\N_NN அகநானூறு\N_NN .\RD_PUNC
TMLTD132	சங்க\JJ இலக்கியத்தில்\N_NN வரலாற்றுச்\N_NN செய்திகளை\N_NN மிக\RP_INTF அதிகமாகக்\RB குறிப்பிடும்\V_VM_VNF அக\JJ நூல்\N_NN அகநானூறு\N_NN .\RD_PUNC
TMLTD133	இது\PR_PRP ஒரு\JJ புற\JJ நூல்\N_NN .\RD_PUNC அகவற்பாவால்\N_NN ஆன\JJ 400\QT_QTC பாடல்கள்\N_NN கொண்டது\V_VM_VF .\RD_PUNC
TMLTD134	புறநானூற்றைத்\N_NN தொகுத்தவர்\N_NN ,\RD_PUNC தொகுப்பித்தவர்\N_NN பெயர்\N_NN தெரியவில்லை\V_VM_VF .\RD_PUNC
TMLTD135	புறம்\N_NN ,\RD_PUNC புறப்பாட்டு\N_NN ,\RD_PUNC புறம்பு\N_NN ,\RD_PUNC தமிழ்க்\N_NN கருவூலம்\N_NN என\CC_CCS_UT வேறு\PSP பெயர்களைக்\N_NN கொண்டு\PSP புறநானூறு\N_NN வழங்கப்படுகிறது\V_VM_VF .\RD_PUNC
TMLTD136	அறம்\N_NN ,\RD_PUNC பொருள்\N_NN ,\RD_PUNC வீடு\N_NN என்ற\CC_CCS_UT மூன்றைப்\QT_QTC பற்றியும்\PSP பாடும்\V_VM_VNF நூல்\N_NN புறநானூறு\N_NN ஆகும்\V_VAUX .\RD_PUNC
TMLTD137	சேரன்\N_NNP போந்தை\N_NN (\RD_SYM பனை\N_NNP )\RD_SYM மலரையும்\N_NN ,\RD_PUNC சோழன்\N_NNP அத்தி\N_NNP மலரையும்\N_NN ,\RD_PUNC பாண்டியன்\N_NNP வேம்பு\N_NNP மலரையும்\N_NN அடையாள\JJ மலராகக்\RB கொண்டிருந்தனர்\V_VM_VF என்று\CC_CCS_UT புறநானூறு\N_NN இயம்புகிறது\V_VM .\RD_PUNC
TMLTD138	சேரன்\N_NNP வில்\N_NN கொடியையும்\N_NN ,\RD_PUNC சோழன்\N_NNP புலிக்கொடியையும்\N_NN ,\RD_PUNC பாண்டியன்\N_NNP மீன்\N_NN கொடியையும்\N_NN கொண்டிருந்தனர்\V_VM_VF என்றும்\N_NST புறநானூறு\N_NN குறிப்பிடுகிறது\V_VM .\RD_PUNC
TMLTD139	சேரனின்\N_NNP தலைநகரம்\N_NN வஞ்சி\N_NNP என்றும்\N_NST ,\RD_PUNC சோவனின்\N_NNP தலைநகரம்\N_NN உறையூர்\N_NNP அல்லது\N_NN உறந்தை\N_NNP ,\RD_PUNC தஞ்சாவூர்\N_NNP (\RD_SYM தஞ்சை\N_NNP )\RD_SYM என்றும்\N_NST ,\RD_PUNC பாண்டியனின்\N_NNP தலைநகர்\N_NN மதுரை\N_NNP என்றும்\N_NST ,\RD_PUNC பல்லவரின்\N_NNP தலைநகர்\N_NN காஞ்சி\N_NNP என்றும்\N_NST இது\PR_PRP குறிப்பிடுகிறது\V_VM .\RD_PUNC
TMLTD140	பாரதப்\JJ போரில்\N_NN சோறு\N_NN படைத்தவர்\N_NN உதியஞ்சேரல்\N_NNP என்றும்\N_NST புறநானூறு\N_NN குறிப்பிடுகிறது\V_VM .\RD_PUNC
TMLTD141	பாரிக்கு\N_NNP உரிய\JJ மலை\N_NN பரம்புமலை\N_NNP ,\RD_PUNC பேகனுக்கு\N_NNP உரியது\V_VM_VF பழனிமலை\N_NNP ,\RD_PUNC ஓரிக்கு\N_NNP உரியது\V_VM_VF கொல்லிமலை\N_NNP ,\RD_PUNC ஆய்க்கு\N_NNP உரியது\V_VM_VF பொதிகைமலை\N_NNP ,\RD_PUNC அதியனுக்கு\N_NNP உரியது\V_VM_VF தகடூர்\N_NNP ,\RD_PUNC நன்னனுக்கு\N_NNP உரியது\V_VM_VF நவிரமலை\N_NNP போன்ற\JJ செய்திகளையும்\N_NN புறநானூறு\N_NN குறிப்பிடுகிறது\V_VM .\RD_PUNC
TMLTD142	கபிலரை\N_NNP ஆதரித்தவன்\N_NN பாரி\N_NNP ,\RD_PUNC ஒளவையாரை\N_NNP ஆதரித்தவன்\N_NN அதியமான்\N_NNP ,\RD_PUNC பெருஞ்சித்திரனாரை\N_NNP ஆதரித்தவன்\N_NN குமணன்\N_NNP ,\RD_PUNC மாங்குடி\N_NNP மருதனாரை\N_NNP ஆதரித்தவன்\N_NN நெடுஞ்செழியன்\N_NNP ,\RD_PUNC பிசிராந்தையாரிடம்\N_NNP நட்பு\N_NN கொண்டவன்\N_NN கோப்பெருஞ்சோழன்\N_NNP போன்ற\JJ விவரங்களையும்\N_NN இது\PR_PRP குறிப்பிடுகிறது\V_VM .\RD_PUNC
TMLTD143	அதியமானுக்காக\RB தொண்டைமானிடம்\N_NNP தூது\N_NN சென்றவர்\V_VM_VNF ஒளவையார்\N_NNP .\RD_PUNC கோப்பெருஞ்சோழனுக்காக\RB அவன்\PR_PRP மகனிடம்\N_NN தூது\N_NN சென்றவர்\V_VM_VNF எயிற்றியனார்\N_NNP .\RD_PUNC நலங்கிள்ளிக்கும்\N_NNP நெடுங்கிள்ளிக்கும்\N_NNP இடையே\PSP தூது\N_NN சென்றவர்\V_VM_VNF கோவூர்கிழார்\N_NNP ஆகிய\JJ செய்திகளையும்\N_NN புறநானூறு\N_NN மூலம்\PSP அறியலாம்\V_VM_VF .\RD_PUNC
TMLTD144	யாதும்\DM_DMQ ஊரே\N_NN யாவரும்\DM_DMQ கேளிர்\V_VM_VNF ,\RD_PUNC தீதும்\N_NN நன்றும்\N_NN பிறர்\PR_PRP தர\N_NN வாரா\V_VM_VNF போன்ற\JJ வரிகள்\N_NN கணியன்பூங்குன்றனாரின்\N_NNP புறநானூற்று\N_NN வரிகள்\N_NN .\RD_PUNC
TMLTD145	இலக்கியம்\N_NN என்றால்\CC_CCS என்ன\PR_PRQ ?\RD_PUNC எது\PR_PRQ இலக்கியம்\N_NN ?\RD_PUNC இலக்கியம்\N_NN என்பது\CC_CCS_UT எப்படி\PR_PRQ இருக்க\V_VM_VNF வேண்டும்\V_VM_VF ?\RD_PUNC இலக்கிய\JJ வகையில்\N_NN எந்தெந்த\JJ நூல்களைச்\N_NN சேர்க்கலாம்\V_VM_VF ?\RD_PUNC இலக்கிய\JJ வகையில்\N_NN சேரத்தகாதவை\N_NN என்று\CC_CCS_UT எந்தெந்த\JJ நூல்களை\N_NN ஒதுக்க\V_VM_VNF வேண்டும்\V_VM_VF ?\RD_PUNC கருத்தும்\N_NN கொள்கையும்\N_NN உடையவைதாம்\N_NN இலக்கியமா\N_NN ?\RD_PUNC கருத்தோ\N_NN கொள்கையோ\N_NN இல்லாமல்\RP_NEG வெறும்\JJ பொழுதுபோக்குக்காகப்\RB பயன்படுவது\V_VM_VNG தான்\RP_RPD இலக்கியமா\N_NN ?\RD_PUNC
TMLTD146	இப்படிப்\RB பல\QT_QTF கேள்விகள்\N_NN இலக்கியத்தைப்\N_NN பற்றிப்\PSP புறப்பட்டிருக்கின்றன\V_VM_VF .\RD_PUNC
TMLTD147	இத்தகைய\JJ விவாதமும்\N_NN கேள்விகளும்\N_NN பழைய\N_NN காலத்தில்\N_NN இல்லை\V_VAUX .\RD_PUNC இப்பொழுது\N_NST சில\QT_QTF ஆண்டுகளுக்கு\N_NN முன்\N_NST புதியனவாகத்\RB தோன்றிய\JJ கேள்விகள்தாம்\N_NN இவை\PR_PRP .\RD_PUNC
TMLTD148	குறிப்பாகத்\RB தமிழ்\N_NN இலக்கியங்களை\N_NN மட்டும்\PSP படித்தவர்கள்\N_NN இத்தகைய\JJ கேள்விகளை\N_NN எழுப்பவில்லை\V_VM_VF .\RD_PUNC
TMLTD149	பல\QT_QTF மொழிகளைப்\N_NN பயின்றவர்களிடமிருந்து\N_NN இத்தகைய\JJ கேள்விகள்\N_NN பிறந்தன\V_VM_VF .\RD_PUNC இக்கேள்விகளை\N_NN எல்லாம்\QT_QTF எது\PR_PRQ இலக்கியம்\N_NN ?\RD_PUNC என்ற\CC_CCS_UT ஒரே\JJ கேள்வியுள்\N_NN அடக்கிவிடலாம்\V_VM_VF .\RD_PUNC
TMLTD150	எது\PR_PRQ இலக்கியம்\N_NN என்ற\CC_CCS_UT கேள்விக்கு\N_NN விடையளிக்க\V_VM_VINF முன்\N_NST வருவோரில்\V_VM_VNF சிலர்\N_NN சில\QT_QTF புதிய\JJ கருத்துக்களை\N_NN வெளியிடுகின்றனர்\V_VM_VF .\RD_PUNC
TMLTD151	நாம்\PR_PRP இதுவரையிலும்\RB இலக்கியம்\N_NN என்று\CC_CCS_UT பாராட்டிப்\N_NN படித்துவந்த\V_VM_VNF சில\QT_QTF நூல்கள்\N_NN இலக்கியம்\N_NN என்றால்\CC_CCS இப்படித்தான்\RB இருக்கவேண்டும்\V_VM_VF என்று\CC_CCS_UT எண்ணிவந்த\V_VM_VNF ஒரு\JJ பொதுவான\JJ கருத்துக்கு\N_NN ,\RD_PUNC மாறான\JJ கருத்துக்களையும்\N_NN வெளியிடுகின்றன\V_VM_VF .\RD_PUNC
TMLTD152	இலக்கியத்தைப்\N_NN பற்றி\PSP இத்தகைய\JJ ஐயங்களும்\N_NN கேள்விகளும்\N_NN பிறந்திருப்பது\V_VM_VNG மிகவும்\RP_INTF பாராட்டத்தக்கது\V_VM_VF .\RD_PUNC இது\PR_PRP இலக்கியம்\N_NN வளருவதற்கு\V_VM_VNG வழிகாட்டுவதாகும்\V_VM_VF .\RD_PUNC
TMLTD153	தமிழ்\N_NN இலக்கியம்\N_NN இனித்\N_NN தேங்கித்\V_VM_VNF தடைப்பட்டு\V_VM_VNF நின்று\RB விடாது\V_VM_VF ;\RD_PUNC வளர்ந்துசெல்லும்\V_VM_VNF ;\RD_PUNC பிற\JJ நாட்டார்\N_NN வணக்கம்\N_NN செய்யும்\V_VM_VNF வகையிலே\N_NN போற்றும்\V_VM_VINF வகையிலே\N_NN வளர்ச்சியடையும்\V_VM_VNF என்பதில்\CC_CCS ஐயம்\N_NN இல்லை\V_VAUX .\CC_CCS_UT
TMLTD154	கண்மூடித்தனமாக\RB ஒன்றைப்\N_NN பின்பற்றிச்\PSP சொல்லும்\V_VM_VNF போது\PSP சிந்தனைக்கு\N_NN வழியில்லை\V_VM_VF ;\RD_PUNC உண்மையை\N_NN நினைத்தும்\V_VM_VNF பார்க்க\V_VM_VNF இடமில்லை\V_VAUX .\RD_PUNC
TMLTD155	எந்த\DM_DMQ இடத்தில்\N_NN சந்தேகமும்\N_NN ,\RD_PUNC கேள்விகளும்\N_NN பிறக்கின்றனவோ\V_VM அந்த\DM_DMD இடத்தில்\N_NN தான்\RP_RPD அறிவும்\N_NN ஆராய்ச்சியும்\N_NN வளரும்\V_VM .\RD_PUNC
TMLTD156	இந்த\DM_DMD உண்மையை\N_NN வைத்து\PSP எண்ணும்\V_VM_VNF போது\PSP ,\RD_PUNC இலக்கியம்\N_NN பற்றி\PSP இன்று\N_NST புறப்பட்டிருக்கும்\V_VM_VNF விவாதம்\N_NN இலக்கிய\JJ வளர்ச்சிக்குப்\N_NN பெருந்துணை\N_NN செய்யும்\V_VM_VNF என்பது\CC_CCS_UT உறுதி\N_NN .\RD_PUNC
TMLTD157	ஒவ்வொருவருக்கும்\N_NN தாம்\PR_PRP எண்ணுவதைப்\V_VM_VNG பற்றி\PSP வெளியிடும்\V_VM_VNF கருத்துரிமை\N_NN உண்டு\V_VM_VF .\RD_PUNC இத்ததைய\JJ கருத்துரிமைக்கு\N_NN மதிப்புக்\N_NN கொடுத்து\V_VM_VNF ,\RD_PUNC அக்கருத்தை\N_NN ஆராயவேண்டும்\V_VM_VF .\RD_PUNC
TMLTD158	பிறருடைய\JJ கருத்தை\N_NN மதிக்காதவர்கள்\N_NN அலட்சியம்\N_NN பண்ணுகிறவர்கள்\V_VM_VNF அறிவிலே\N_NN வளர்ச்சியடைய\V_VM_VNF முடியாது\V_VAUX ;\RD_PUNC ”\RD_PUNC இவர்\PR_PRP என்ன\PR_PRQ சொல்வது\V_VM_VNG ?\RD_PUNC நாம்\PR_PRP என்ன\PR_PRQ கேட்பது\V_VM_VNG ”\RD_PUNC என்ற\CC_CCS_UT நினைப்பது\V_VM_VNG அகங்காரத்தின்\N_NN உச்சநிலையாகும்\V_VM_VF .\RD_PUNC
TMLTD159	இப்படி\RB நினைப்பது\V_VM_VNG தமிழர்\N_NN பண்பாட்டுக்கே\N_NN முரண்பட்டதாகும்\V_VM_VF .\RD_PUNC
TMLTD160	”\RD_PUNC எந்தப்\DM_DMQ பொருளைப்\N_NN பற்றி\PSP யார்\PR_PRQ யார்\PR_PRQ என்ன\PR_PRQ சொன்னாலும்\V_VM_VNF அவற்றைக்\PR_PRP காது\N_NN கொடுத்துக்\V_VM_VNF கேட்கவேண்டும்\V_VM_VF ;\RD_PUNC சொல்லுவோர்\N_NN யார்\PR_PRQ என்பதைப்\V_VM_VNG பற்றி\PSP நினைக்கவே\V_VM_VINF கூடாது\V_VAUX ;\RD_PUNC சொல்லும்\V_VM_VNF பொருளைப்\N_NN பற்றியே\PSP நினைக்க\V_VM_VNF வேண்டும்\V_VM_VF ;\RD_PUNC அச்சொல்லில்\N_NN உண்மை\N_NN இருக்கிறதா\V_VM என்று\CC_CCS_UT ஆராய\V_VM_VNF வேண்டும்\V_VM_VF .\RD_PUNC
TMLTD161	உண்மை\N_NN இருந்தால்\V_VM_VNF கொள்ள\V_VM_VNF வேண்டும்\V_VM_VF ;\RD_PUNC உண்மையின்றேல்\N_NN தள்ளி\V_VM_VNF விடவேண்டும்\V_VM_VF ;\RD_PUNC இதுவே\PR_PRP அறிவுடைமையின்\N_NN செயலாகும்\V_VM_VF என்று\CC_CCS_UT வள்ளுவர்\N_NN சொல்லியிருக்கின்றார்\V_VM_VF .\RD_PUNC
TMLTD162	ஆயிரக்கணக்கான\JJ ஆண்டுகளுக்கு\N_NN முன்பே\N_NST தமிழர்களிடம்\N_NN இப்பண்பாடு\N_NN குடிகொண்டிருந்தது\V_VM_VF .\RD_PUNC
TMLTD163	”\RD_PUNC ஆதலால்\CC_CCS இலக்கியம்\N_NN பற்றிய\JJ கருத்துக்களை\N_NN நாம்\PR_PRP ஆராய்ந்து\N_NN பார்ப்போம்\V_VM_VF .\RD_PUNC தமிழ்\N_NN இலக்கியம்\N_NN வளருவதற்கு\V_VM_VNG நம்மால்\PR_PRP இயன்ற\JJ பணியைச்\N_NN செய்வோம்\V_VM_VF ”\RD_PUNC என்று\CC_CCS_UT எழுத்தாளர்கள்\N_NN முடிவெடுத்துக்கொள்ள\V_VM_VINF வேண்டும்\V_VM_VF .\RD_PUNC
TMLTD164	இலக்கியம்\N_NN என்ற\CC_CCS_UT சொல்\N_NN பண்டைக்\N_NN காலத்தில்\N_NN ஒரு\JJ பொதுச்சொல்லாக\RB வழங்கிற்று\V_VM_VF .\RD_PUNC பிழையில்லாமல்\RP_NEG ,\RD_PUNC இலக்கண\JJ வழுவில்லாமல்\RP_NEG எழுதப்படுவன\N_NN எல்லாம்\N_NN இலக்கியம்\N_NN என்பது\CC_CCS_UT இலக்கண\JJ நூலார்\N_NN கொள்கை\N_NN .\RD_PUNC
TMLTD165	பொதுவாக\RB ,\RD_PUNC எழுதப்பட்டிருப்பன\V_VM_VNF அனைத்தும்\N_NN இலக்கியங்கள்\N_NN தாம்\PR_PRF .\RD_PUNC ”\RD_PUNC லிக்\N_NN ”\RD_PUNC என்ற\CC_CCS_UT வடமொழி\N_NN அடியாகப்\RB பிறந்த\JJ சொல்லே\N_NN இலக்கியம்\N_NN என்பது\CC_CCS_UT எழுதப்பட்டிருப்பது\V_VM_VNG என்பதே\CC_CCS_UT இதன்\PR_PRP பொருள்\N_NN .\RD_PUNC
TMLTD166	எழுத்துருவிலே\N_NN உள்ள\JJ அனைத்தும்\N_NN இலக்கியம்\N_NN என்பதே\CC_CCS_UT ஒரு\JJ பொதுவான\JJ கருத்து\N_NN .\RD_PUNC
TMLTD167	அரசியல்\N_NN இலக்கியம்\N_NN ,\RD_PUNC சரித்திர\JJ இலக்கியம்\N_NN ,\RD_PUNC விஞ்ஞான\JJ இலக்கியம்\N_NN ,\RD_PUNC மத\JJ இலக்கியம்\N_NN ,\RD_PUNC சமுதாய\JJ இலக்கியம்\N_NN ,\RD_PUNC கணக்கு\N_NN இலக்கியம்\N_NN ,\RD_PUNC நாடக\JJ இலக்கியம்\N_NN ,\RD_PUNC சங்கீத\JJ இலக்கியம்\N_NN ,\RD_PUNC வைத்திய\JJ இலக்கியம்\N_NN என்று\CC_CCS_UT தான்\RP_RPD பலவகையான\JJ நூல்களையும்\N_NN இலக்கியம்\N_NN என்ற\CC_CCS_UT பொதுச்\N_NN சொல்லால்\N_NN வழங்கி\V_VM_VNF வந்தனர்\V_VM ;\RD_PUNC வழங்கி\V_VM_VNF வருகின்றனர்\V_VM .\RD_PUNC
TMLTD168	ஆங்கிலத்திலும்\N_NN லிட்ரேச்சர்\N_NN என்ற\CC_CCS_UT சொல்லுக்கு\N_NN இப்படித்தான்\RB பொருள்\N_NN சொல்லப்படுகின்றது\V_VM_VF .\RD_PUNC
TMLTD169	ஆனால்\CC_CCS இன்று\N_NST இலக்கியம்\N_NN என்ற\CC_CCS_UT சொல்லை\N_NN எல்லா\JJ நூல்களுக்கும்\N_NN பொதுவாக\RB வழங்குவதைச்\V_VM_VNG சிலர்\N_NN ஒப்புக்கொள்ளவில்லை\V_VM_VF .\RD_PUNC
TMLTD170	இலக்கியம்\N_NN என்று\CC_CCS_UT சொல்லுக்கு\N_NN எழுதப்பட்டது\V_VM_VF என்று\CC_CCS_UT பழம்\N_NN பொருளைக்\N_NN கொள்ளுவதில்லை\V_VM_VF .\RD_PUNC
TMLTD171	இலக்கு\N_NN என்ற\CC_CCS_UT சொல்லிலிருந்தோ\V_VM_VF அல்லது\CC_CCD இலட்சியம்\N_NN என்ற\CC_CCS_UT சொல்லிலிருந்தோ\V_VM_VF தான்\RP_RPD இலக்கியம்\N_NN என்ற\CC_CCS_UT சொல்\N_NN பிறந்ததாகக்\RB கொள்கின்றனர்\V_VM_VF .\RD_PUNC
TMLTD172	இலக்கியம்\N_NN என்ற\CC_CCS_UT பொதுச்சொல்\N_NN இன்று\N_NST இவ்வாறு\RB சிறப்புச்\N_NN சொல்லாக\RB வழங்குகின்றது\V_VM_VF .\RD_PUNC
TMLTD173	இவ்வாறு\RB பழம்\N_NN சொற்கள்\N_NN புதுச்சொற்களாகப்\N_NN பொருள்\N_NN மாறி\JJ வழங்குவது\V_VM_VNG இயல்புதான்.\V_VM_VF
TMLTD174	ஒரு\QT_QTC காலத்திலே\N_NN நாற்றம்\N_NN என்ற\CC_CCS_UT சொல்\N_NN நறுமணம்\N_NN என்ற\CC_CCS_UT பொருளிலே\N_NN வழங்கிற்று\V_VM_VF .\RD_PUNC
TMLTD175	இன்று\RB அச்சொல்\N_NN துர்நாற்றத்தைக்\N_NN குறிக்கின்றது\V_VM_VF .\RD_PUNC
TMLTD176	ஒரு\QT_QTC காலத்திலே\N_NN நாகரிகம்\N_NN என்ற\CC_CCS_UT சொல்\N_NN கண்ணோட்டம்\N_NN ,\RD_PUNC இரக்கம்\N_NN என்ற\CC_CCS_UT பொருளில்\N_NN வழங்கிற்று\V_VM_VF .\RD_PUNC
TMLTD177	இன்று\RB நகரரீதியாகப்\N_NN பிறந்த\JJ பழக்கவழக்கம்\N_NN என்ற\CC_CCS_UT பொருளில்\N_NN நாகரிகம்\N_NN என்ற\CC_CCS_UT சொல்\N_NN வழங்குகின்றது\V_VM_VF .\RD_PUNC
TMLTD178	ஒரு\QT_QTC காலத்தில்\N_NN ”\RD_PUNC மன்றம்\N_NN ”\RD_PUNC என்ற\CC_CCS_UT சொல்\N_NN ஊருக்குப்\N_NN பொதுவான\JJ மரத்தின்\N_NN நிழலைக்\N_NN குறித்தது\V_VM_VF .\RD_PUNC
TMLTD179	இன்று\RB இச்சொல்\N_NN ”\RD_PUNC சபை\N_NN ”\RD_PUNC என்ற\CC_CCS_UT பொருளில்\N_NN வழங்குகின்றது\V_VM_VF .\RD_PUNC
TMLTD180	ஒரு\QT_QTC காலத்தில்\N_NN ”\RD_PUNC கழகம்\N_NN ”\RD_PUNC என்ற\CC_CCS_UT சொல்\N_NN சூதாடும்\N_NN இடத்தைக்\N_NN குறித்தது\V_VM_VF .\RD_PUNC
TMLTD181	இன்று\RB இச்சொல்\N_NN சரிதம்\N_NN ,\RD_PUNC சபை\N_NN ,\RD_PUNC இயக்கம்\N_NN என்ற\CC_CCS_UT பொருள்களில்\N_NN வழங்குகின்றது\V_VM_VF .\RD_PUNC
TMLTD182	இவ்வாறு\RB சொற்கள்\N_NN காலத்திற்கேற்ப\N_NN ,\RD_PUNC பொருள்\N_NN வேறுபட்டு\JJ வழங்குவது\V_VM_VNG இயல்பு\N_NN .\RD_PUNC
TMLTD183	இந்த\DM_DMD இயல்பை\N_NN ஒட்டியே\N_NN இன்று\RB இலக்கியம்\N_NN என்ற\CC_CCS_UT சொல்லும்\N_NN இன்று\RB புதுப்பொருளில்\N_NN வழங்குகின்றது\V_VM_VF .\RD_PUNC
TMLTD184	இன்று\RB எல்லா\JJ நூல்களையும்\N_NN இலக்கியம்\N_NN என்று\CC_CCS_UT கொள்ளுவதில்லை\V_VM_VF .\RD_PUNC
