ID	Value
TMSPD287	அது இப்போது மாறிவருகிறது.
TMSPD288	இளவரசி டயனா இறந்தபோது நாடே விம்மி விம்மி அழுதது.
TMSPD289	ஒலிம்பிக்ஸ் நடந்த இரு வாரங்கள் வீராப்பான தேசிய உணர்வில் ஊறிப்போயிருந்தது.
TMSPD290	குறைத்துக்கூறல் ஆங்கில அடையாளமாக இருந்தது.
TMSPD291	ஒவ்வொரு ஆங்கிலப் பதக்க வெற்றிக்குப் பின்னும் எதையுமே மிகைப்படுத்தல் சாதாரணமாகிவிட்டது.
TMSPD292	எப்போதுமே நிதானத்தை இழக்காத ஆங்கில வர்ணனையாளர்களின் கண்களில் ஆங்கிலேய வீரர்கள் தோற்றுப்போனபோது நீர்வழிந்தது, வெற்றியடைந்தால் நெஞ்சங்கள் விம்பின.
TMSPD293	இவர்களின் உணர்ச்சிப்பெருக்குக்கு முன்னால் வடகொரியத் தலைவர் இறந்த பின் தொலைக்காட்சியில் பார்த்த கூட்டு ஒப்பாரி ஏதோ கோணல்மாணலான செய்கைபோல் தெரிந்தது.
TMSPD294	கடைசியாக, விளையாட்டுப் பிரியர்களுக்கு விறுவிறுப்பு தராத, அவர்களின் ஆர்வத்தைச் சிதைக்கும் வார்த்தைகளுடன் முடிக்கிறேன்.
TMSPD295	என்னை முழுமையாக ஒலிம்பிக்ஸ் பரவசப்படுத்தவில்லை.
TMSPD296	வணிகமாக்கப்பட்ட, வியாபாரக் கூட்டு ஸ்தாபனங்களின் தயவில் நடத்தப்படும் விளையாட்டுகள் ஒரு குறிப்பட்ட வர்க்கத்தினருக்கும் வசதியுள்ளவர்களின் செயல் திறத்திற்குமே சிறப்புரிமையும் ஆதரவும் கொடுப்பதாகப்படுகிறது.
TMSPD297	பண்டகமாக்கப்பட்ட இந்த விளையாட்டின் கூறுமுறைப் பிரதியைப் பழுதுபடுத்தியவர் இந்தியாவின் மேரி கொம்.
TMSPD298	அவரின் பொருளாதார, சமூகப் பின்னணியிலிருந்து விளையாட்டு வீரர்கள் தோன்றுவது தற்செயலான சமூக விபத்து.
TMSPD299	இந்தப் போட்டிகளில் பதக்கங்கள் பெறுவதற்கு உடல் வலிமையும் மனவுரமும் மட்டும் போதாது. உடற்பயிற்சியாளர் முதல் பத்திய உணவு தயாரிப்பாளர்வரை சர்வதேச அந்தஸ்து உள்ள நிபுணர்கள் வேண்டும்.
TMSPD300	பதக்கங்கள் பட்டியலைப் பார்த்தீர்கள் என்றால் எல்லாமே நிறையப் பணவசதியுள்ள நாடுகள்.
TMSPD301	இதுவரை 28 ஆப்பிரிக்க நாடுகள் ஒரு பதக்கமுமே பெறவில்லை.
TMSPD302	இதை மனத்தில் வைத்துப் பார்க்கும்போது இந்தப் போட்டியிலிருந்து விலக்கப்பட்ட இந்தோனேசிய வீரர் சொன்ன வார்த்தைகள் நினைவுக்குவருகின்றன:
TMSPD303	தமிழர் விளையாட்டுகள்
TMSPD304	தமிழர்களால் மரபு வழியாக விளையாடப்பட்டு வந்த விளையாட்டுக்கள், அல்லது பரவலாக விளையாடப்படும் விளையாட்டுக்கள் தமிழர் விளையாட்டுகள் ஆகும்.
TMSPD305	இதில் பல விளையாட்டுக்கள் தென்னிந்தியாவில் பரவலாக விளையாடப்படுவை.
TMSPD306	மேலும் பல உலகமெங்கும் விளையாடப்படுபவை. மட்டைப்பந்து, உதைப்பந்து என தெளிவாக வெளி நாடுகளில் தோன்றிய அனைத்துலக விளையாட்டுக்கள் தமிழர் விளையாட்டுக்களுக்குள் வகைப்படுத்தபடவில்லை.
TMSPD307	இவற்றை பலவேறு பண்புகளின் அடிப்படைகளில் வகைப்படுத்தலாம்.
TMSPD308	பழந்தமிழர் விளையாட்டுகள்
TMSPD309	பல பழந்தமிழர் விளையாட்டுகள் இன்றளவும் விளையாடப் பெறுகின்றன.
TMSPD310	அவற்றில் இன்று விளையாடப் பெறாத சில விளையாட்டுகள் (புனல் விளையாட்டு, பொழில் விளையாட்டு, பந்தாட்டம், ஊஞ்சல், மல்லாட்டம், கழைக்கூத்து, வல்லாட்டம்) இங்கே குறிப்பிடப்படுகின்றன.
TMSPD311	ஆடவர் விளையாட்டுகள் :
TMSPD312	ஆடவர் விளையாட்டுகள் பெரும்பாலும் புறவிளையாட்டுகளாகவே (outdoor games) உள்ளன.
TMSPD313	ஜல்லிக்கட்டு, பாரிவேட்டை, சிலம்பம், புலிவேடம், சடுகுடு, இளவட்டக்கல், ஓட்டம், இரட்டை மாட்டுப் பந்தயம், மோடி விளையாட்டு, உரிமரம் ஏறுதல், பானை உடைத்தல், உறிப்பானை விளையாட்டு, சூதுதாயம், வாய்ப்புநிலை விளையாட்டுகள், அறிவுத் திறன் விளையாட்டுகள் ஆகியன ஆடவர் விரும்பி ஆடும் முக்கிய விளையாட்டுகள் ஆகும்.
TMSPD314	மகளிர் விளையாட்டுகள் :
TMSPD315	மகளிர் விளையாட்டுகள் பெரும்பாலும் அக விளையாட்டுகளாகவே (Indoor games) உள்ளன.
TMSPD316	தாயம், பல்லாங்குழி, தட்டாங்கல், மஞ்சள் நீர் தெளித்தல் முதலியன மகளிர் பங்கேற்கும் முக்கிய விளையாட்டுகளாகும்.
TMSPD317	சிறுவர் சிறுமியர் விளையாட்டுகள் :
TMSPD318	எலியும் பூனையும், சோளக்கதிர், சிறுவீடு, குலைகுலையாய் முந்திரிக்காய் ஆகியன சிறுவர் சிறுமியர் சேர்ந்து பங்கு கொள்ளும் முக்கிய விளையாட்டுகள் ஆகும்.
TMSPD319	சிறுவர் விளையாட்டுகள் : கிட்டிப்புள், குத்து விளையாட்டு, பச்சைக் குதிரை, குத்துப் பம்பரம், குண்டு விளையாட்டு, எறிபந்து, காற்றாடி, பட்டம், வண்டியுருட்டுதல், பூச்சி விளையாட்டு, மரங்கொத்தி முதலியன சிறுவரின் முக்கிய விளையாட்டுகளாகும்.
TMSPD320	சிறுமியர் விளையாட்டுகள் : சில்லி, சோற்றுப்பானை, கும்மி, திரிதிரி, கண்கட்டி விளையாடுதல், மலையிலே தீப்பிடிக்குது, தாயம், பல்லாங்குழி, தட்டாங்கல் முதலியன சிறுமியரின் முக்கிய விளையாட்டுகளாகும்.
TMSPD321	குழந்தை விளையாட்டுகள் : உச்சரிப்பு விளையாட்டு, வினா விடைச் சங்கிலி, பருப்புக் கடைதல் ஆகியன கிராமபுற குழந்தைகள் பங்கு பெறும் முக்கிய விளையாட்டுகள் ஆகும்.
TMSPD322	இனி, இத்தனித்தனிப் பிரிவினரின் முக்கிய நாட்டுப்புற விளையாட்டுகள் பற்றி சற்று விரிவாகக் காண்போம்.
TMSPD323	புனல் விளையாட்டு : பண்டைத் தமிழகத்தில் ஆற்றருகே இருந்த மக்கள் எல்லோரும் ஆண்டுதோறும் ஆற்றில் புதுவெள்ளம் வந்தவுடன் ஒருங்கே சென்று பகற்பொழுது முழுதும் அவ்வெள்ளத்தில் திளைத்தாடி இன்புற்ற விளையாட்டு விழா புனல் விளையாட்டு என்று பெயர் பெற்றது. அது நீர்விழா, நீராட்டு, நீராட்டணி முதலிய பெயர் கொண்டும் வழங்கிற்று.
TMSPD324	கரையவர் மருவி திரையகம் பிதிர திடுமென நெடுநீர் குட்டத்தில் குதித்து நீந்தி மண்ணெடுத்து கல்லா இளைஞர் மகிழ்ந்தனர் (புறநானுறு 243/8-11).
TMSPD325	பெண்டிர் அருவிகளிலும் பாய்சுனைகளிலும் ஆடவர் கடும்புனலிலும் குடைந்து குடைந்து ஆடினர்; குறுநுரை சுமந்து பலமலர் உந்தி வருகின்ற புதுநீரில் நெஞ்சு மகிழ ஆடினர் என்று சங்கப்பாடல்கள் விளக்குகின்றன.
TMSPD326	நீராடுவோரெல்லாம் புதுவெள்ளம் வரும் ஆற்றில் இடுவதற்குப் பொன்னாலும் வெள்ளியாலும் செய்த மீன் முதலிய காணிக்கை களையும், தெப்பம் பரிசல் போன்றமிதவைக்கருவிகளையும், காதலர் மீது வாச நெய்யையும் வண்ண நீரையும் தெளிப்பதற்கு துருத்தி கொம்பு சிவிறி முதலிய விளையாட்டுக் கருவிகளையும், நீராடியப் பிறகு தேவைப்படும் உணவு, உடை முதலியவற்றையும் அவரவருக்கு இயன்றவாறு யானை குதிரை தேர் ஆகியவற்றில் ஊர்ந்தும், கால்நடையாக நடந்தும் கொண்டு செல்வர்.
TMSPD327	வழியெங்கும் தங்குவதற்கான குடில்களும் புதுக்கடைகளும் அமைந்து திருவிழா கோலம் பூண்டிருக்கும்.
TMSPD328	நீந்த வல்லவர்கள் சற்று ஆழத்திலும், அல்லாதார் கரையருகிலும் நீராடுவதும், உடம்பில் பூசும் சுண்ணம் சாந்து குழம்பு முதலியன வற்றின் ஏற்றத்தாழ்வு பற்றிப் பெண்டிர் கிண்டல் பேசுவதும், தம் கணவன்மார் பிற பெண்டிரோடு கூடிப் நீராடினாரென்று மனைவியர் ஊடல் கொள்வதும் புனல் விளையாட்டு நிகழ்ச்சிகளாகும்.
TMSPD329	பொழில் விளையாட்டு : நகரமாந்தரெல்லாம் இளவேனில் காலத்தில் ஊருக்குச் சற்றுத் தொலைவில் உள்ள ஒரு சோலைக்குச் சென்று தனித் தனியாகவும் கூட்டங்கூட்டமாகவும் ஒரு பகல் பொழுது முழுதும் விளையாடி சமைத்துண்டு மகிழ்ந்த விழா பொழில் விளையாட்டு எனப்பட்டது.
TMSPD330	இது இக்காலத்தில் உறவினரும் நண்பருமாக ஒரு சிலர் கட்டுச் சோறுடன் பிக்னிக் செல்வது போன்றதாகும்.
TMSPD331	சோலையை அடைந்த பின் சமையலில் ஈடுபடுவோர் தவிர ஏனையோரெல்லாம் வெவ்வேறு இடம் சென்று விடுவர். ஆடவருள் பெரியவர்கள் வேட்டையாடவும், சிறியவர்கள் மரமேறுதல் காய்கனி பறித்துண்ணல் விளையாடுதல் பொருட்டும் பிரிந்து விடுவர்.
TMSPD332	பெண்டிர் சமையல் செய்ய, சிறார்கள் மலர் கொய்து மாலை தொடுக்கவும், பொம்மை செய்து மகிழவும், ஊஞ்சலமைத்து உந்தியாடவும் ஆங்காங்கு அகன்று விடுவர்.
TMSPD333	நண்பகல் அனைவரும் கூடி அமர்ந்து உணவு உண்ட பின், இளைப்பாறி விட்டு மாலையில் வீடு திரும்புவர்.
TMSPD334	பந்தாட்டம் : இதனை மகளிர் மட்டுமே ஆடினர். இவ்விளையாட்டு வீட்டிற்கு வெளியிலும் முற்றத்திலும் மாடத்திலும் மணல் மேட்டிலும் ஆடப்பட்டது. பந்து நுலினால் செய்யப்பட்டது.
TMSPD335	அதைச் சுற்றிப் பல வேலைப்பாடுகள் அமைந்திருந்தன.  ` வரிபுனை பந்து `  (நற்றிணை 305:1, குறிஞ்சிக் கலி 15/1-4) என்று சங்ககால இலக்கியங்கள் கூறுகின்றன.
TMSPD336	இதனைச் செல்வக்குடி மகளிர் விளையாடினார்கள். சங்கப் பாடல்களில் வரும் ஆடுபந்து, எறிபந்து என்னும் தொடர்கள் விளையாடும் முறைகளைத் தெரிவிக்கின்றன.
TMSPD337	வானைத் தொடுமளவிற்குப் பந்தை எறிந்து விளையாடியதாக குறிஞ்சிக் கலி (4:22-23, 21/6-7) குறிப்பிடுகிறது. காலால் பந்தைத் தள்ளி விளையாடியதாக நற்றினை (324:7-9) சொல்கிறது.
TMSPD338	எனவே சங்க காலத்தில் கைப்பந்து (Catch ball) எறிபந்து (Sky ball), கால்பந்து (Foot ball) ஆட்டங்களை மகளிர் ஆடினார்கள் என்பதை அறியலாம்.
TMSPD339	ஊஞ்சல் : பழங்காலத்தில் பருவப் பெண்கள் மகிழ்ந்து விளையாடிய ஆட்டங்களில் ஒன்று ஊஞ்சல் ஆட்டம்.
TMSPD340	பனைமடலுக்குக் கருக்கு நீக்கிப் பலகை இணைப்புப் போல் பரப்பிப் பெருங்கயிற்றால் பிணைத்து ஊஞ்சலை அமைத்தார்கள் (நற்றிணை 90/6-10).
TMSPD341	கருங்கால் வேங்கை மரத்திலும் ஊஞ்சல் கட்டப்பட்டது. (நற்றினை 368/1-4).
TMSPD342	ஞாழல் மரத்தின் உயர்ந்த கிளையிலும் (அகநானுறு 20/5-8) கட்டப்பட்டது.
TMSPD343	சுறாமீன் கொம்பினால் பலகை செய்தும் அதனைக் கட்டி விளையாடினார்கள்.
TMSPD344	மல்லாட்டம் : இது இரண்டு ஆடவர்கள் விளையாடும் புற விளையாட்டு.
TMSPD345	சோழன் போர்வைக்கோ பெருநற்கிள்ளிக்கும் முக்காவனாட்டு ஆமூர் மல்லனுக்கும் நடைபெற்ற மல்லாட்டத்தைப் பற்றி புறநானுற்றுப் பாடல்கள் (80,81,82,83,84,85) சித்தரிக்கின்றன.
TMSPD346	மேலும் பட்டினப்பாலை, மறவர்கள் கையிலும் கலத்திலும் சண்டை செய்தனர் என்று குறிப்பிடுகிறது.
TMSPD347	ஆகவே சங்க காலத்தில் மல்லாட்டம் (wrestling), கைக்குத்துச் சண்டை (boxing) ஆகிய இரண்டும் இருந்திருக்கின்றன என தெரியவருகிறது.
TMSPD348	சிலப்பதிகாரம் பதினொருவகைக் கூத்துகளுள் ஒன்றாக மல்லாட்டத்தைக் குறிப்பிடுகின்றது.
TMSPD349	பின்னர் அறுபத்து நான்கு கலைகளுள் ஒன்றாகவும் ஏற்றுக் கொள்ளப்பட்டது.
TMSPD350	கழைக்கூத்து : இந்த ஆட்டம் ஆரியக் கூத்து என்றும் கயிற்று நடனம் என்றும் சுட்டப்படுகின்றது.
TMSPD351	விழா நாட்களில் ஆடல்மகளிர் உடற்பயிற்சி வித்தைகள் (நிஹ்னீஸீணீவீநீ)பலவற்றைச் செய்வார்கள்.
TMSPD352	கழைக்கூத்து நடக்கும் போது வாத்தியங்கள் பல ஒலிக்கப்படுகின்றன.
TMSPD353	மகளிர் கயிற்றில் நடந்தும் ஆடியும் பொதுமக்களை மகிழ்விக்கின்றனர்.
TMSPD354	இதனை ஆரியர் ஆடினர் என்று குறுந்தொகை (7/3-5) கூறுகிறது. இது விழாகாலத்தில் நடைபெற்றதென குறிஞ்சிப்பாட்டு (192-194) குறிப்பிடுகிறது.
TMSPD355	இது இன்று தெருக்கள் கூடுமிடத்திலும் சர்க்கஸிலும் ஆடப்படுவதைக் காணலாம்.
TMSPD356	வல்லாட்டம் : தொல்காப்பியர் எழுத்ததிகாரத்தில் புணர்ச்சி இலக்கணம் கூறுமிடத்து வல்லாட்டம் (373, 374) பற்றி குறிப்பிடுகிறார்.
TMSPD357	இந்த ஆட்டத்தை முதியோர் ஆடினர் என்றும், ஊர்ப் பொது மன்றத்தில் இதற்கான வல்லப் பலகை இருந்தது என்றும், முதியோர் மிகுந்த சிந்தனையோடு ஆடினர் என்றும் புறநானுறும் (32), அகநானுறும் (377) தெரிவிக்கின்றன.
TMSPD358	வல்லுப்பலகை பற்றி மருத கலியும் (29/13-14) குறிப்பிடுகின்றது. வல்லாட்டம் போட்டி விளையாட்டாக ஆடப்பட்டது என்று பரிபாடலின் (29/13-14) வாயிலாக அறியலாம்.
TMSPD359	திருவள்ளுவர் காலத்தில் வல்லாட்டம் சூது விளையாட்டாக இருந்திருக்கிறது.
TMSPD360	இனி ஆடவர் விளையாட்டுகள் பற்றி பார்ப்போம்:
TMSPD361	ஜல்லிக்கட்டு : ஜல்லி என்பது விழாவின் போது மாட்டின் கழுத்தில் கட்டப்படுகிற வளையத்தினைக் குறிக்கும்.
TMSPD362	புளியங் கம்பினால் வளையம் செய்து காளையின் கழுத்தில் அணியும் வழக்கம் தற்போதும் வழக்கத்தில் உள்ளது.
TMSPD363	ஏறு தழுவுதல் (மஞ்சு விரட்டுதல்) என்ற சொல் பழந்தமிழ் இலக்கியங்களில் காளையை அடக்கும் வீர விளையாட்டின் பெயராகப் பயின்று வருகிறது.
TMSPD364	கொல்லக் கூடிய காளையைத் தழுவிப் போரிட்டு அடக்குவதால்  ` கொல்லேறு தழுவுதல் `  என்றும் சிறப்பித்துக் கூறப்படுகிறது.
TMSPD365	பண்டைக்காலத்தில் ஐந்திணை நிலங்களுள் ஒன்றாகிய முல்லை நிலத்தின் ஆயர் மக்களிடம் இவ்வேறு தழுவுதல் (மலைபடுகடாம் 330-335, முதல் ஏழு முல்லைக்கலிப் பாடல்களில் ஆறாம் பாடலைத் தவிர மற்ற பாடல்கள்) இடம் பெற்றது.
TMSPD366	ஏறு தழுவலுக்கும், குரவைக் கூத்திற்கும் தொடர்பிருந்தது (சிலப்பதிகாரம், ஆய்ச்சியர் குரவை: 17-18).
TMSPD367	குரவைக் கூத்து ஏறு தழுவலுக்குரிய நாளுக்கு முதல் நாள் மாலையிலாவது, ஏறு தழுவும் நாளின் மாலையிலாவது ஊர் பொதுமன்றே நிகழும்.
TMSPD368	முதல் நாளாயின் தம் காதலரை ஏறு தழுவுவதற்குத் துண்டும் பாட்டுகளையும், ஏறுதழுவிய நாளாயின் தம் காதலர் வெற்றியைக் கொண்டாடும் பாட்டுகளையும் மகளிர் பாடுவர்.
TMSPD369	ஏறுதழுவுதல் மண வினையுடன் தொடர்புடையதாய் அமைந்திருந்தது. காளையை அடக்கிய மணமாகா இளைஞர் பெண்ணினைப் பரிசாகப் பெறுவதுண்டு.
TMSPD370	இன்று ஏறு தழுவுதல் என்ற பெயர் வழக்கில் இல்லை. இருப்பினும் ஏறுதழுவலின் எச்சமாக இன்றைய ஜல்லிக்கட்டு விளங்குகிறது.
TMSPD371	ஏறு தழுவதற்கும் ஜல்லிக்கட்டுக்கும் சில வேறுபாடுகளே உள்ளன.
TMSPD372	முல்லை நிலத்து மக்களாகிய ஆயரிடம் மட்டுமே ஏறுதழுவுதல் இடம் பெற்றது. தற்போது ஜல்லிக்கட்டில் ஆயர் மட்டுமின்றி பல திறத்தவரும் பங்கேற்கிறார்கள்.
TMSPD373	ஏறு தழுவுதலில் உள்ளது போன்றே ஜல்லிக்கட்டு கள்ளர், மறவரிடையே பெண் கொடுப்பதற்கான தேர்வு களனாக உள்ளது.
TMSPD374	இருப்பினும் ஜல்லிக்கட்டில் வென்றவர் பண முடிப்பினைப் பரிசாகப் பெறுதல் பெரும்பான்மையாக உள்ளது.
TMSPD375	ஜல்லிக்கட்டு தைப்பொங்கலுக்கு மறுநாள் மாட்டுப்பொங்கல் நாளன்று விழாப் போல் கொண்டாடப்படுகிறது.
TMSPD376	ஏறு தழுவுதல் விழா தெய்வ நம்பிக்கையுடன் தொடர்புடையதாக இருக்கவில்லை. ஆனால் ஜல்லிக்கட்டு கிராமிய தேவதைகளின் வழிப்பாட்டு நம்பிக்கையுடன் தொடர்புடையதாகத் திகழ்கிறது.
TMSPD377	அம்மை, வைசூரி போன்ற கொடிய நோய்கள் பரவிய காலத்திலும், மழையில்லா வறட்சி காலங்களிலும், பிள்ளை வரம் கேட்கும் நிலையிலும் வேண்டுதல் நடைபெறும்.
TMSPD378	இக்குறைகள் நீக்கப்பட்டால் பொங்கல் நாளன்று ஜல்லிக்கட்டுகிறோம் என்பதே வேண்டுகோளாய் அமைகிறது.
TMSPD379	ஸ்பெயின், போர்ச்சுக்கல், மெக்ஸிகோ நாடுகளில் காளைப் போர் முக்கியமான தேசியப் பொழுதுப் போக்கு விளையாட்டாக இன்றும் நடைபெறுகிறது.
TMSPD380	காளைகளை அரங்கத்திற்குள் விரட்டி, ஆத்திரமூட்டி சண்டையிட்டுக் கொல்வதே இக்காளைப் போரின் நோக்கம்.
TMSPD381	இம்மேனாட்டுக் காளைப் போரும் ஜல்லிக்கட்டும் ஒன்று போலத் தோன்றினாலும், இரண்டும் முற்றிலும் வேறுபட்டவை ஆகும்.
TMSPD382	பாரிவேட்டை : பாரி என்றால் கொட்டு முழக்கத்துடன் செய்யும் இராக்காவலைக் குறிப்பதாக உள்ளது.
TMSPD383	பாரி வேட்டையிலும் கொட்டு முழக்கத்துடன் இரவில் வேட்டைக்குச் செல்லும் பழக்கமிருக்கிறது.
TMSPD384	வனவிலங்குகளின் தொல்லைகளிலிருந்து பயிர்களைப் பாதுகாப்பதற்காக இரவில் காவலிருக்கும் பண்டைய பழக்கமே பாரி வேட்டையாக நிலவுகிறது.
TMSPD385	பாரி வேட்டை தற்போது தமிழகத்தில் சிவகங்கை மாவட்டம் பிரான் மலையில் ஒவ்வொரு ஆண்டும் ஒரு விழாவாக நடைபெறுகிறது.
TMSPD386	மாசி மாதத்தில் சிவராத்திரிக்கு மறுநாள் பாரி வேட்டைக்குச் செல்வது வழக்கம்.
TMSPD387	இவ்வேட்டை வினை கருப்பணசாமி, அய்யனார்சாமி போன்ற வேட்டைக்காரச் சாமிகளின் வழிபாட்டுடன் தொடர்பு டையதாகவும் இருக்கிறது.
TMSPD388	விழா நாளன்று வேட்டைக் கொம்பினால் ஒலி எழுப்பப்படும். அப்போது வேட்டைக்குச் செல்வோரெல்லாம் ஒருங்கே கூடிவிடுவர்.
TMSPD389	கலந்து கொள்பவர்கள் பூசைப் பொருட்களையும் சமையல் பொருட்களையும் உடன் கொண்டு வருவர்.
TMSPD390	வேட்டைக்காரசாமியினை வழிபட்ட பின் மலைப் பகுதிக்குச் செல்வர்.
TMSPD391	உடன் கம்பு, ஈட்டி, அரிவாள் போன்ற ஆயுதங்களையும் எடுத்து வருவர்.
TMSPD392	வேட்டைநாயும் உடன் வருவதுண்டு.
TMSPD393	முதல் வேட்டையில் முயல் சாய்ந்ததாகக் கொள்ளலாம்.
TMSPD394	அதன் தலையினைத் திருப்பி ஒரு புல்லினை எடுத்து அதன் வாயில் வைப்பர்.
TMSPD395	இப்புல்தான் முயலின் வாழ்வில் கடைசிப் புல் என்பதைச் சுட்டுவதற்காகவே இச்செய்கை மேற்கொள்ளப் படுகிறது.
TMSPD396	முயலினை வேட்டையாடியவர் முயலின் காதளவுவைத்துக் தலையினை வெட்டிக் கொடுப்பார்.
TMSPD397	இதற்கு  ` தரம் `  என்று பெயர். இவ்வாறே வேட்டையாடிய மற்றவற்றிலிருந்தும் தலையை மட்டும் வெட்டி எடுப்பர்.
TMSPD398	முயலின் வயிற்றினைக் கிழித்து, ஈரலை மட்டும் வெளியே எடுத்துக் கம்பியில் கோர்த்துத் தீயில் வாட்டுவர்.
TMSPD399	பின் அதனைப் பூசைப் பொருளாக வைத்து வேட்டைக்காரச் சாமியை வழிபடுவர். வேட்டை கிடைத்தமைக்கு நன்றி சொல்வர்.
TMSPD400	இன்னும் அதிக வேட்டை கிடைக்க வேண்டும் என்று விரும்பி ஈரலைப் பிய்த்து நான்கு திசைகளிலும் நான்கு துண்டுகளை எறிந்து விடுவர்.
TMSPD401	வேட்டையாடிய விலங்குகளின் தலைக்கறியினையெல்லாம் ஒன்று சேர்த்து, எடுத்துச் சென்ற சமையல் பொருட்களை வைத்து உணவு தயாரிப்பர்.
TMSPD402	வேட்டையாடிய விலங்குகளின் உடல் கறியைக் கொண்டு வந்து கிராமத்து மக்களுக்கும் பகிர்ந்தளிப்பர்.
TMSPD403	வேட்டையின் போது புலி, சிறுத்தை, கரடி போன்ற கொடிய விலங்கினைக் கொன்றிருந்தால், கிராமத்திற்கு வந்து வண்டியில் அவ்விலங்கினைத் துக்கி நிறுத்தி தாரை, தம்பட்டை முழங்க ஊரெல்லாம் சுற்றி வருவர்.
TMSPD404	தங்கள் வீரத்தினைக் காட்டுவதற்காக இப்படிச் செய்கின்றனர். பழங்காலத்தில் அரசர்கள், குறுநில மன்னர்கள், ஆங்கிலேய ஆட்சிகாலத்தில் ஜமீன்தார்கள் பாரி வேட்டையினைத் தலைமையேற்று நடத்தினார்கள்.
TMSPD405	சிலம்பம் : சிலம்ப விளையாட்டு கம்பு விளையாட்டென்றும், நெற்றிப்பொட்டுக் கம்பு விளையாட்டென்றும், உயில் சிலம்பு என்றும் அழைக்கப் படுகிறது.
TMSPD406	தமிழ்நாட்டில் சிலம்பம் என அழைக்கப்படும் இவ்வீர விளையாட்டு, மராட்டிய நாட்டில் லாட்டி என்றும், குஜராத்தில் டால்லக்கடி என்றும், வங்காள நாட்டில் லாடிகீலா என்றும், கர்நாடகாவில் தண்டா வரிசை என்றும், ஆந்திராவில் கரடி ஆட்டம் என்றும், கேரளாவில் நெடுவடி என்றும் அழைக்கப் படுகிறது.
TMSPD407	சிலம்புதல் என்றால் ஒலித்தல் என்று பொருளாகும்.
TMSPD408	கையிலுள்ள கம்பினை அடித்து ஒலியெழுப்பி விளையாடப் பெறுவதால் இவ்விளையாட்டு சிலம்பு என்று பெயர் பெற்றது.
TMSPD409	சிலம்ப விளையாட்டு பயிற்சி நிறைந்த வீரவிளையாட்டு ஆகும்.
TMSPD410	இதற்கான பயிற்சியைத் தருபவர் சிலம்ப வாத்தியார் என்றழைக்கப்படுகிறார்.
TMSPD411	சிலம்ப வாத்தியார் நம்பிக்கையானவர்க்கு மட்டும் சிலம்ப விளையாட்டைக் கற்றுத் தருவார்.
TMSPD412	இவ்வாறு ரகசியக்கலையாக சிலம்ப விளையாட்டு போற்றப்படுவதால், இவ்விளையாட்டு வளர்ச்சியடையவில்லை எனலாம்.
TMSPD413	விளையாட்டில் ஈடுபடுவதற்கு நீளமான கம்பு வேண்டும்.
TMSPD414	விளையாடுபவரின் உயரத்திற்களவாய்க் கம்பின் நீளம் இருக்கும். பெரும்பாலும் மூங்கில் கம்புகளையே பயன்படுத்துவர்.
TMSPD415	கம்பு வீசுந்திறன், காலடி எடுத்து வைக்கும் முறை, வேகமாகச் செயல்படும் திறமை இம்மூன்றும் சிலம்ப விளையாட்டின் அடிப்படைக் கூறுகளாக உள்ளன.
TMSPD416	இக்கூறுகள் அனைத்தையும் கைவரப் பெற்றவர்  ` வீடுகட்டுதல் `  என்ற முறையில் தேர்ச்சி அடைந்தவராகிறார்.
TMSPD417	பகைவர் கம்பு தன் உடல் மேல் படாத வண்ணம் தன் கம்புவீச்சுத் திறமையால் தடுத்தலை வீடுகட்டுதல் என்றும், கோட்டை கட்டுதல் என்றும் சொல்வர்.
TMSPD418	விளையாட்டின் துவக்கத்தில் வணக்கம் செலுத்துதல் என்ற முறை உண்டு. முதலில் இறைவணக்கமும், அடுத்து குருவணக்கமும் இடம் பெறும்.
TMSPD419	போட்டி விளையாட்டாக இருந்தால், எதிர்த்து விளையாடக் கூடியவர்க்கும் வணக்கம் செலுத்துவர்.
TMSPD420	இது தமிழர் விளையாட்டின் சிறப்பு முறையாக வழங்கி வருகிறது.
TMSPD421	எதிரியின் கம்பு தன் உடல் மேல் படாமல் தடுத்தல், தன்னுடைய கம்பினால் எதிரியின் உடலைத்தொடுதல் ஆகிய செயல்களைக் கொண்டு வெற்றி, தோல்வி நிர்ணயிக்கப்படுகிறது.
TMSPD422	கம்பின் நுனியில் வண்ணப் பொடியினைத் தடவியிருப்பர். சிலம்பம் போட்டியில் விளையாடுபவர்களின் உடலில் எத்தனைத் தடவைகள் கம்பின் நுனி பட்டிருக்கிறது என்பதனை வண்ணப் பொடியின் துணைக் கொண்டு கணக்கிட்டும் வெற்றி தோல்வியை நிர்ணயிப்பர்.
TMSPD423	தமிழகத்தில் சிலம்ப விளையாட்டு தற்காப்பு கலையாகவும், வீரவிளையாட்டாகவும், விழாக் காலங்களில் கேளிக்கையாட்டமாகவும், பாடல்பாடியும் விளையாடப் பெறுகிறது.
TMSPD424	புலிவேடம் : இது வீரவிளையாட்டான சிலம்பத்தின் இன்னொரு வடிவமாகும்.
TMSPD425	விளையாடுபவர்கள் உண்மை யிலேயே புலி வேடந்தரித்து ஆடுவதால் இவ்விளையாட்டுக்குப் புலிவேடம் என்று பெயர் வந்தது.
TMSPD426	சிலம்ப விளையாட்டில் தனக்கு நிகர் எவருமில்லை என்றகுறிப்பினை வெளிப்படுத்துவது இவ்வீர விளையாட்டின் நோக்கமாக அமைகிறது.
