ID	Value
TMECD125	எனினும்\CC_CCS_UT ,\RD_PUNC இதுவே\PR_PRP தேசத்தின்\N_NN பிரதான\JJ ஏற்றுமதிப்\N_NN பண்டமாக\RB இருக்கும்\V_VM_VNF நிலையில்\N_NN ,\RD_PUNC அதிகளவு\N_NN வருவாய்\N_NN துணி\N_NN இறக்குமதிச்\N_NN செலவுக்கே\N_NN சரியாகிப்\V_VM_VNF போகிறது\V_VAUX .\RD_PUNC
TMECD126	2\QT_QTC )\RD_SYM .\RD_PUNC வர்த்தக\JJ நாமத்தினைக்\N_NN கொண்டிராத\JJ (\RD_SYM Unbranded\RD_RDF )\RD_SYM துவிச்சக்கர\JJ வண்டிகளை\N_NN சீனாவில்\N_NNP இருந்து\PSP இறக்குமதி\N_NN செய்து\V_VM_VNF ,\RD_PUNC அவற்றுக்கு\N_NN ஓர்\JJ பெயர்\N_NN சூட்டி\V_VM_VNF ஏற்றுமதி\N_NN செய்கின்றோம்\V_VM_VF .\RD_PUNC
TMECD127	இதுவா\PR_PRP ஏற்றுமதிப்\N_NN பொருளாதாரம்\N_NN ?\RD_PUNC இது\PR_PRP போன்ற\JJ குறைபாடுகள்\N_NN களையப்பட\V_VM_VINF வேண்டும்\V_VAUX !\RD_PUNC ``\RD_PUNC என\CC_CCS_UT தெரிவித்திருந்தார்\V_VAUX .\RD_PUNC
TMECD128	துரதிஸ்ர\JJ வசமாக\RB எமது\PR_PRP ஏற்றுமதிகள்\N_NN ஆடம்பரத்\N_NN தன்மையற்ற\JJ (\RD_SYM கேள்வி\N_NN நெகிழ்வற்ற\JJ )\RD_SYM பண்டங்களாக\RB இருப்பதனால்\V_VM_VNF ,\RD_PUNC டொலருக்கெதிரான\JJ ரூபாவின்\N_NN பெறுமதித்\N_NN தேய்வினால்\V_VM_VNF ஏற்படக்\V_VM_VINF கூடிய\JJ பலனும்\N_NN கிடைக்கவில்லை\V_VAUX .\RD_PUNC
TMECD129	மாறாக\RB இது\PR_PRP ,\RD_PUNC இறக்குமதிச்\N_NN செலவுகளை\N_NN அதிகப்படுத்தி\V_VM_VNF வர்த்தக\JJ நிலுவையினை\N_NN பாதக\JJ நிலைக்குள்\N_NN தள்ளியது\V_VM_VF .\RD_PUNC
TMECD130	இதில்\PR_PRP இருந்து\PSP மீள்வதற்காக\RB அரசு\N_NN தனது\PR_PRP பொதுச்\N_NN சொத்துக்களைக்\N_NN கையாண்டது\V_VM மட்டுமன்றி\PSP சர்வதேச\JJ நிறுவனங்களிற்கு\N_NN கடனாளியாகவும்\RB மாறியுள்ளது.\V_VAUX
TMECD131	இதன்\PR_PRP விளைவுகளை\N_NN இலங்கையின்\N_NNP ஒவ்வொரு\JJ பிரஜையும்\N_NN விரும்பியோ\V_VM_VNF விரும்பாமலோ\V_VM_VNF தமது\PR_PRP முதுகில்\N_NN சுமக்கத்\V_VM_VINF தலைப்பட்டுள்ளானர்\V_VAUX .\RD_PUNC
TMECD132	(\RD_SYM 3\QT_QTC )\RD_SYM .\RD_PUNC தேய்வு\N_NN கண்டு\V_VM_VNF வரும்\V_VM_VNF ரூபாவின்\N_NN வெளிநாட்டுப்\N_NN பெறுமதி\N_NN வெளிநாட்டு\N_NN பொருளாதார\JJ உறுதிப்பாட்டினை\N_NN வெளிக்காட்டக்\V_VM_VNF கூடிய\JJ இலங்கையின்\N_NNP நாணய\JJ மாற்று\N_NN வீதமானது\N_NN ஆரோக்கியமான\JJ நிலையில்\N_NN இல்லை\V_VM .\RD_PUNC
TMECD133	இதன்\N_NN அன்மைய\N_NN (\RD_SYM 1US$=Rs.130\N_NN )\RD_SYM போக்குகளின்\N_NN படி\N_NN ,\RD_PUNC இந்த\DM_DMD ஆண்டு\N_NN முடிவதற்குள்\N_NN ஒரு\JJ ஐ\N_NN .\RD_PUNC அ\N_NN .\RD_PUNC டொலருக்கான\JJ இலங்கை\N_NNP ரூபாவின்\N_NN பெறுமதி\N_NN 135\QT_QTC ரூபாவாக\RB தேய்ந்து\V_VM_VNF போவதொன்றும்\JJ ஆச்சரியமானதாக\RB இருக்காது\V_VM .\RD_PUNC
TMECD134	எனினும்\CC_CCS_UT ,\RD_PUNC இதுவே\PR_PRP இந்த\DM_DMD ஆண்டின்\N_NN ஆரம்பத்தில்\N_NN 114\QT_QTC ரூபாவாக\RB காணப்பட்டதுடன்\V_VM_VF தற்போது\N_NN சுமார்\N_NN 14\QT_QTC சதவீதத்தினால்\N_NN தேய்வு\N_NN கண்டுள்ளது\V_VAUX .\RD_PUNC
TMECD135	இவ்வாறாக\RB கடந்த\JJ ஆண்டிலும்\N_NN ரூபாவின்\N_NN வெளிநாட்டு\N_NN பெறுமதி\N_NN (\RD_SYM 3\QT_QTC %\RD_SYM )\RD_SYM தேய்வு\N_NN கண்டு\V_VM_VNF வந்த\V_VM_VNF போதும்\PSP ,\RD_PUNC இந்த\DM_DMD ஆண்டில்\N_NN இது\PR_PRP அசுர\JJ வேகத்தினை\N_NN அடைந்துள்ளது\V_VAUX .\RD_PUNC (\RD_SYM 2006ல்\QT_QTO 1\QT_QTC US\N_NN $\RD_SYM =\RD_SYM Rs\RD_RDF .\RD_PUNC 102\QT_QTC )\RD_SYM 
TMECD136	இத்தகைய\N_NN தேய்வானது\V_VM_VF சர்வதேச\JJ வர்த்தகத்தில்\N_NN காணப்பட்ட\JJ தேக்க\JJ நிலையில்\N_NN இருந்து\PSP உருப்பெற்றதாக\V_VM_VF இருந்தாலும்\V_VM_VNF ,\RD_PUNC அரசு\N_NN தனது\PR_PRP வெளிநாட்டு\N_NN உறவுகள்\N_NN மற்றும்\CC_CCD ஈழத்\N_NN தமிழர்\N_NN பிரச்சினைகளை\N_NN வேறு\PSP விதமாக\RB கையாண்டு\N_NN இருந்தால்\V_VM_VNF வெளிநாட்டு\N_NN முதலீடுகள்b,\N_NN வெளிநாட்டு\N_NN தொழிலாளர்களின்\N_NN (\RD_SYM b\RD_RDF குறிப்பாக\RB புலம்\N_NN பெயர்ந்துள்ள\JJ தமிழர்\N_NN b\RD_RDF )\RD_SYM பண\JJ அனுப்பல்கள்\N_NN b\RD_RDF ,\RD_PUNC சுற்றுலாத்\N_NN துறை\N_NN போன்றவற்றினால்\N_NN உள்\N_NST நுழையக்\V_VM_VINF கூடிய\JJ அன்னியச்\N_NN செலாவணியானது\N_NN ரூபாவின்\N_NN பெறுமதியினை\N_NN ஓரளவிற்கேனும்\N_NN மேலே\N_NST தூக்கி\V_VM_VNF நிறுத்தி\V_VM_VNF இருக்கும்\V_VAUX .\RD_PUNC
TMECD137	இவற்றுக்கு\N_NN மாறாக\RB ,\RD_PUNC ரூபாவின்\N_NN வெளிநாட்டுப்\N_NN பெறுமதியினை\N_NN செயற்கையான\JJ முறையில்\N_NN (\RD_SYM ஒதுக்கினை\N_NN கையாண்டு\V_VM_VNF )\RD_SYM மேலே\N_NST தூக்கி\V_VM_VNF நிறுத்த\N_NN முயல்வதானாது\V_VM_VF ``\RD_PUNC முட்டால்தனமானது\V_VM_VF ``\RD_PUNC என\CC_CCS_UT இலங்கையைச்\N_NNP சேர்ந்த\V_VM_VNF பல\QT_QTF பொருளியலாளர்கள்\N_NN எச்சரித்து\N_NN வருகின்றனர்\V_VM_VF
TMECD138	ஏமாற்றம்\N_NN தந்நதுள்ள\JJ கொழும்பு\N_NNP பங்குச்\N_NN சந்தை\N_NN ;\RD_PUNC இலங்கையின்\N_NNP பங்குச்\N_NN சந்தை\N_NN மீதான\JJ சந்தேகங்கள்\N_NN அல்லது\CC_CCD குழப்பங்கள்\N_NN காரணமாக\RB கடந்த\JJ ஆண்டு\N_NN பெப்ரவரி\N_NN மாதம்\N_NN தொடக்கம்\N_NN
TMECD139	இந்த\DM_DMD ஆண்டு\N_NN ஆகஸ்ட்\N_NN மாதம்\N_NN வரை\PSP சுமார்\N_NN 19\QT_QTC மாத\JJ காலமாக\RB பங்கு\N_NN வர்த்தக\JJ நடவடிக்கைகள்\N_NN தொடர்\N_NN வீழ்ச்சியினையே\N_NN சந்தித்தன\V_VM_VF .\V_VM_VF
TMECD140	எடுத்துக்காட்டாக\RB ,\RD_PUNC 2011\QT_QTC -\RD_PUNC பெப்ரவரியில்\N_NN 7\QT_QTC ,\RD_PUNC 800\QT_QTC எனக்\CC_CCS_UT காணப்பட்ட\JJ அணைத்து\N_NN பங்கு\N_NN விலைச்\N_NN சுட்டெண்\N_NN ,\RD_PUNC 2012\QT_QTC -\RD_PUNC யூலையில்\N_NN 5\QT_QTC ,\RD_PUNC 000\QT_QTC எனச்\CC_CCS_UT சரிவு\N_NN கண்டது\V_VM_VF .\RD_PUNC
TMECD141	இதே\PR_PRP போல\PSP ,\RD_PUNC 3\QT_QTC .\RD_PUNC 5\QT_QTC பில்லியன்\N_NN ரூபா\N_NN எனக்\CC_CCS_UT காணப்பட்ட\JJ சராசரி\N_NN நாளாந்தப்\N_NN புரள்வு\N_NN 0\QT_QTC .\RD_PUNC 5\QT_QTC பில்லியன்\N_NN ரூபாய்\N_NN என\CC_CCS_UT வீழ்ச்சி\N_NN கண்டது\V_VM_VF
TMECD142	அத்துடன்\PR_PRP ,\RD_PUNC சுமார்\N_NN 24\QT_QTC ,\RD_PUNC 000\QT_QTC எனக்\CC_CCS_UT காணப்பட்ட\JJ நாள்\N_NN ஒன்றுக்கான\JJ பங்கு\N_NN வர்த்தகம்\N_NN ,\RD_PUNC சுமார்\N_NN 4\QT_QTC ,\RD_PUNC 800\QT_QTC என\CC_CCS_UT மிகக்\RP_INTF கீழான\JJ நிலைக்குச்\N_NN சென்று\V_VM_VNF கொண்டிருந்தது\V_VAUX .\RD_PUNC
TMECD143	இந்த\DM_DMD நிலையில்\N_NN ,\RD_PUNC கடந்த\JJ ஆகஸ்ட்\N_NN மாதப்\N_NN பிற்பகுதியில்\N_NN பங்குச்\N_NN சந்தை\N_NN மீள\JJ எழுவதற்கான\JJ சமிஞ்ஞைகளை\N_NN காட்ட\JJ ஆரம்பித்ததுடன்\N_NN ,\RD_PUNC தற்போது\N_NST மிதமான\JJ நிலையில்\N_NN மெதுவாக\RB எழுந்து\V_VM_VNF வருகின்றது\V_VM_VF .\RD_PUNC
TMECD144	எனினும்\CC_CCS_UT ,\RD_PUNC இத்தகைய\JJ எழுச்சியானது\V_VM_VNF சந்தேகக்\JJ கண்ணோட்டத்துடனேயே\N_NN பார்க்கப்படுகின்றது\V_VM_VF .\RD_PUNC
TMECD145	நிதிகளை\N_NN கையாண்டு\N_NN அரசு\N_NN பங்குச்\N_NN சந்தையினை\N_NN அவ்வப்போது\N_NST தூக்கி\V_VM_VNF நிறுத்த\V_VM_VINF முயல்வதாக\RB நாட்டின்\N_NN பிரதான\JJ எதிர்\RB கட்சி\N_NN பல\QT_QTF தடவைகள்\N_NN குற்றஞ்சாட்டியுள்ளதுடன்\V_VM_VNF அரசு\N_NN இதனை\PR_PRP மறுத்து\V_VM_VNF வருகின்றது\V_VM_VF .\RD_PUNC
TMECD146	எது\PR_PRP எவ்வாறாயினும்\RB ,\RD_PUNC நாட்டின்\N_NN உள்நாட்டு\N_NN மற்றும்\CC_CCD வெளிநாட்டு\N_NN பொருளாதார\JJ உறுதிப்பாட்டினை\N_NN வெளிக்காட்டக்\V_VM_VINF கூடிய\JJ கொழும்பு\N_NNP பங்குச்\N_NN சந்தையின்\N_NN ஏமாற்றம்\N_NN தரும்\N_NN முடிவுகள்\N_NN ,\RD_PUNC ``\RD_PUNC யுத்தம்\N_NN ஓய்ந்ததும்\V_VM_VNF விரைவாக\RB வளரும்\V_VM_VF !\RD_PUNC ``\RD_PUNC
TMECD147	என\CC_CCS_UT எதிர்\RB பார்க்கப்பட்ட\JJ இலங்கைப்\N_NNP பொருளாதாரம்\N_NN தொடர்பான\JJ கொள்கை\N_NN வகுப்போருக்கு\N_NN கிடைத்த\V_VM_VNF மிகப்\RP_INTF பெரிய\JJ ஆச்சரியமாகும்\V_VM_VF !\RD_PUNC
TMECD148	பணவீக்கம்\N_NN சொல்ல\V_VM_VINF மறந்த\JJ கதையை\N_NN ,\RD_PUNC வட்டி\N_NN வீதம்\N_NN சொல்ல\V_VM_VINF முனையும்\N_NN ஆச்சரியம்\N_NN !\RD_PUNC
TMECD149	உள்நாட்டு\N_NN பொருளாதார\JJ உறுதிப்பாட்டினை\N_NN வெளிக்காட்டக்\V_VM_VINF கூடிய\JJ பணவீக்கம்\N_NN மற்றும்\CC_CCD வட்டி\N_NN வீதங்களின்\N_NN புள்ளி\N_NN விபரங்கள்\N_NN ஓர்\JJ உறுதியான\JJ போக்கினை\N_NN காட்டினாலும்\V_VM_VNF ,\RD_PUNC இவை\PR_PRP இன்னும்\RB அதிகளவு\N_NN முன்னேற\V_VM_VINF வேண்டிய\V_VM_VNF நிலையிலேயே\N_NN காணப்படுகின்றன\V_VM_VF
TMECD150	மத்திய\JJ வங்கித்\N_NN தரவுகளின்\N_NN படி\N_NN ,\RD_PUNC 2006ம்\QT_QTO ஆண்டின்\N_NN இறுதியில்\N_NN இலங்கையின்\N_NNP பணவீக்கம்\N_NN (\RD_SYM CCPI-YonY\RD_RDF )\RD_SYM 19\QT_QTC .\RD_PUNC 3\QT_QTC சதவீதம்\N_NN என்பதில்\CC_CCS_UT இருந்து\PSP 2012\QT_QTC அக்டோபரில்\N_NN 8\QT_QTC .\RD_PUNC 9\QT_QTC சதவீதம்\N_NN என\CC_CCS_UT சரிவு\N_NN கண்டுள்ளது\V_VAUX .\RD_PUNC
TMECD151	எனினும்\CC_CCS_UT ,\RD_PUNC வணிக\JJ வங்கிகளின்\N_NN நிறையளிக்கப்பட்ட\JJ சராசரி\N_NN வட்டி\N_NN வீதங்கள்\N_NN 2006ம்\QT_QTO ஆண்டின்\N_NN ஆரம்பத்தில்\N_NN சாதாரண\JJ வைப்புகளிற்கு\N_NN 6\QT_QTC .\RD_PUNC 24\QT_QTC %\RD_PUNC ,\RD_PUNC நிலையான\JJ வைப்புகளிற்கு\N_NN 9\QT_QTC .\RD_PUNC 25\QT_QTC %\RD_SYM ,\RD_PUNC பிரதான\JJ கட்ன்களிற்கு\N_NN 12\QT_QTC .\RD_PUNC 42\QT_QTC எனக்\CC_CCS_UT குறைவாக\RB காணப்பட்டதுடன்\V_VM_VF இவை\PR_PRP ,\RD_PUNC 2012\QT_QTC நவம்பர்\N_NN மாத\JJ ஆரம்பத்தில்\N_NN முறையே\N_NN 9\QT_QTC .\RD_PUNC 22\QT_QTC %\RD_SYM ,\RD_PUNC 11\QT_QTC .\RD_PUNC 92\QT_QTC %\RD_SYM ,\RD_PUNC 14\QT_QTC .\RD_PUNC 13\QT_QTC %\RD_SYM என\CC_CCS_UT உயர்வு\N_NN கண்டு\V_VM_VNF வருகின்றன\V_VM_VF .\RD_PUNC
TMECD152	இவ்வாறு\RB இலங்கையின்\N_NNP பணவீக்கம்\N_NN சொல்ல\V_VM_VINF மறந்த\JJ கதையை\N_NN (\RD_SYM விலையேற்றம்\N_NN )\RD_SYM வட்டி\N_NN வீத\JJ சொல்ல\V_VM_VINF முனைவதும்\V_VM_VNG ஓர்\JJ ஆச்சரியமே\N_NN !\RD_PUNC
TMECD153	பொருளாதார\JJ வளர்ச்சி\N_NN எனும்\CC_CCS_UT மாயை\N_NN ;\RD_PUNC 2013ம்\QT_QTO ஆண்டுக்கான\JJ வரவு\N_NN செலவுத்திட்டத்தினை\N_NN முன்\N_NST வைத்துப்\V_VM_VNF பேசிய\JJ ஜனாதிபதி\N_NN மகிந்த\N_NNP ராஜபக்ஷ\N_NNP ,\RD_PUNC இலங்கைப்\N_NNP பொருளாதார\JJ வளர்ச்சி\N_NN வீதமானது\N_NN முதல்\QT_QTC ஐந்து\QT_QTC ஆண்டுகளில்\N_NN (\RD_SYM 2006\QT_QTC -\RD_PUNC 2010\QT_QTC )\RD_SYM ஐந்து\QT_QTC சதவீதத்தில்\N_NN இருந்து\PSP எட்டு\QT_QTC சதவீதம்\N_NN என்ற\CC_CCS_UT அளவிற்கு\N_NN உயர்த்தப்பட்டுள்ளதுடன்\V_VM_VNF ,\RD_PUNC 2004ல்\QT_QTO 1\QT_QTC ,\RD_PUNC 062\QT_QTC ஐ\N_NN .\RD_PUNC அ\N_NN .\RD_PUNC டொலர்\N_NN எனக்\CC_CCS_UT காணப்பட்ட\JJ இலங்கையின்\N_NNP தலா\JJ வருமானத்தினை\N_NN 2010ம்\QT_QTO ஆண்டில்\N_NN 2\QT_QTC ,\RD_PUNC 800\QT_QTC ஐ\N_NN .\RD_PUNC அ\N_NN .\RD_PUNC டொலர்\N_NN என\CC_CCS_UT இரு\QT_QTC மடங்காக\RB உயர்த்தப்பட்டுள்ளதாக\V_VM_VNF தெரிவித்திருந்தார்\V_VAUX .\RD_PUNC
TMECD154	மேலும்\CC_CCD ,\RD_PUNC இரண்டாவது\QT_QTO ஐந்து\QT_QTC ஆண்டு\N_NN காலப்\N_NN (\RD_SYM 2011\QT_QTC -\RD_PUNC 2016\QT_QTC )\RD_SYM பகுதியில்\N_NN எட்டு\QT_QTC சதவீத\JJ பொருளாதார\JJ வளர்ச்சியினை\N_NN உறுதிப்படுத்துவதுடன்\V_VM_VNG ,\RD_PUNC 2006ல்\QT_QTO காணப்பட்ட\JJ மொத்த\JJ உள்நாட்டு\N_NN உற்பத்திப்\N_NN பெறுமதியினை\N_NN 2016ல்\QT_QTO ,\RD_PUNC 100\QT_QTC பில்லியன்\N_NN ஐ\N_NN .\RD_PUNC அ\N_NN .\RD_PUNC டொலர்\N_NN என\CC_CCS_UT இரு\QT_QTC மடங்காக\RB உயர்த்தி\N_NN ,\RD_PUNC தலா\JJ வருமானத்தினையும்\N_NN 4\QT_QTC ,\RD_PUNC 000\QT_QTC ஐ\N_NN .\RD_PUNC அ\N_NN .\RD_PUNC டொலர்\N_NN என\CC_CCS_UT மேலும்\CC_CCD இரு\QT_QTC மடங்காக\RB உயர்த்துவேன்\V_VM_VNF எனத்\CC_CCS_UT தெரிவித்தார்\V_VM_VF .\RD_PUNC
TMECD155	எனினும்\CC_CCS_UT ,\RD_PUNC இலங்கையின்\N_NNP பொருளாதார\JJ வளர்ச்சி\N_NN தொடர்பாக\RB அரசாங்கம்\N_NN தெரிவித்து\V_VM_VNF வரும்\V_VM_VNF புள்ளி\N_NN விபரங்கள்\N_NN ``\RD_PUNC ஓர்\JJ மாயை\N_NN ``\RD_PUNC என்பதுடன்\CC_CCS
TMECD156	ஜனனாயக\JJ நாட்டில்\N_NN மக்களை\N_NN கவருவதற்கு\V_VM_VNG அரசியல்வாதிகள்\N_NN இவ்வாறு\RB எல்லாம்\N_NN கூறுவது\V_VM_VNG ஒன்றும்\QT_QTO ஆச்சரியம்\N_NN இல்லை\V_VM
TMECD157	என\CC_CCS_UT பொருளியலாளர்கள்\N_NN பலர்\QT_QTF சுட்டிக்காட்டுகின்றனர்\V_VM_VF .\RD_PUNC
TMECD158	இது\PR_PRP தொடர்பாக\RB கருத்து\N_NN தெரிவித்திருந்த\V_VM_VNF அபிவிருத்திப்\N_NN பொருளியலாளரான\JJ கலாநிதி\N_NNP .\RD_PUNC முத்துக்கிருஷ்னன்\N_NNP சர்வானந்தன்\N_NNP ,\RD_PUNC ``\RD_PUNC ஓர்\JJ யுத்தம்\N_NN ஓய்ந்த\JJ நாடு\N_NN ஒன்றின்\QT_QTO பொருளாதார\JJ மீட்சியினை\N_NN இலங்கை\N_NNP சாதிக்க\V_VM_VINF தவறியுள்ளது\V_VAUX .\RD_PUNC
TMECD159	இலங்கையில்\N_NNP 2010\QT_QTC ,\RD_PUNC 2011\QT_QTC காலப்\N_NN பகுதியில்\N_NN எட்டு\QT_QTC சதவீத\JJ பொருளாதார\JJ வளர்ச்சி\N_NN என்பது\CC_CCS ஒன்றும்\QT_QTO ஆச்சரியம்\N_NN இல்லை\V_VM .\RD_PUNC
TMECD160	உண்மை\N_NN என்னவென்றால்\CC_CCS ,\RD_PUNC இந்த\DM_DMD வளர்ச்சி\N_NN இரு\QT_QTC தசமதானங்களில்\N_NN (\RD_SYM Double\RD_RDF digits\RD_RDF )\RD_SYM அமைந்திருக்க\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC
TMECD161	இதனை\PR_PRP யுத்தம்\N_NN முடிந்த\JJ பின்னான\JJ நாடுகளின்\N_NN பொருளாதாரங்கள்\N_NN (\RD_SYM ஆப்கானிஸ்தான்\N_NNP போன்ற\JJ )\RD_SYM பல\QT_QTF சாதித்து\V_VM_VNF இருந்ததாக\RB வரலாறுகள்\N_NN காட்டுகின்றன\V_VM_VF ``\RD_PUNC என\CC_CCS_UT தெரிவித்திருந்தார்\V_VAUX .\RD_PUNC
TMECD162	மேலும்\CC_CCD ,\RD_PUNC இலங்கையின்\N_NNP முதல்\QT_QTC ஐந்து\QT_QTC ஆண்டுகளுக்கான\JJ (\RD_SYM 2006\QT_QTC -\RD_PUNC 2010\QT_QTC )\RD_SYM பொருளாதார\JJ வளர்ச்சி\N_NN வீதங்களின்\N_NN சராசரியானது\N_NN ,\RD_PUNC ஆறு\QT_QTC புள்ளி\N_NN நான்கு\QT_QTC சதவீமாக\RB உள்ளதுடன்\V_VM ,\RD_PUNC 2012\QT_QTC ,\RD_PUNC 2013ஆம்\QT_QTO ஆண்டுகளில்\N_NN எதிர்பார்க்கப்படுகின்ற\V_VM_VNF (\RD_SYM 6\QT_QTC .\RD_PUNC 8\QT_QTC %\RD_SYM ,\RD_PUNC 7\QT_QTC .\RD_PUNC 5\QT_QTC %\RD_SYM )\RD_SYM பொருளாதார\JJ வளர்ச்சி\N_NN வீதங்களையும்\N_NN ஒன்றாகக்\RB கூட்டி\V_VM_VNF கணித்தால்\V_VM_VNF ,\RD_PUNC 2006\QT_QTO -\RD_PUNC 2013\QT_QTO வரையான\JJ காலப்\N_NN பகுதியில்\N_NN இலங்கையின்\N_NNP பொருளாதார\JJ வளர்ச்சி\N_NN வீதத்தின்\N_NN சராசரியானது\V_VM_VF ,\RD_PUNC ஆறு\QT_QTC புள்ளி\N_NN எட்டு\QT_QTC சதவீதம்\N_NN (\RD_SYM 6\QT_QTC .\RD_PUNC 82\QT_QTC %\RD_SYM )\RD_SYM என்ற\CC_CCS_UT மட்டத்திலேயே\N_NN அமையும்\V_VM_VF .\RD_PUNC
TMECD163	எனவே\CC_CCS_UT ,\RD_PUNC அரச\JJ அறிக்கைகளின்\N_NN படி\N_NN ,\RD_PUNC இலங்கை\N_NNP எட்டு\QT_QTC சதவீத\JJ பொருளாதார\JJ வளர்ச்சியினை\N_NN அடைவது\V_VM_VNG என்பது\CC_CCS திரிவுபடுத்தப்பட்ட\V_VM_VNF கூற்றாக\RB இருப்பது\V_VM_VNG ,\RD_PUNC
TMECD164	இந்த\DM_DMD வேகத்தில்\N_NN போனல்\N_NN இலங்கையின்\N_NNP மொத்த\JJ உள்நாட்டு\N_NN உற்பத்திப்\N_NN பெறுமதி\N_NN இரட்டிப்பாக\RB பத்து\QT_QTC ஆண்டுகள்\N_NN (\RD_SYM 2006\QT_QTC -\RD_PUNC 2016\QT_QTC )\RD_SYM மட்டும்\PSP போதாது\V_VM_VNF என\CC_CCS_UT பொருளியலாளர்கள்\N_NN சுட்டிக்காட்டுகின்றனர்\V_VM_VF .\RD_PUNC
TMECD165	இங்கு\N_NST அறிந்திருக்க\V_VM_VINF வேண்டியது\V_VM_VNF எனில்\CC_CCS_UT ,\RD_PUNC யுத்த\JJ காலத்தில்\N_NN (\RD_SYM 1980\QT_QTC -\RD_PUNC 2009\QT_QTC )\RD_SYM இருந்த\V_VM_VNF இலங்கையின்\N_NNP பொருளாதார\JJ வளர்ச்சி\N_NN வீதம்\N_NN (\RD_SYM 4\N_NN %\RD_SYM -\RD_PUNC 5\N_NN %\RD_SYM )\RD_SYM ,\RD_PUNC யுத்தம்\N_NN முடிந்த\JJ பின்னான\JJ (\RD_SYM 2010\QT_QTC -\RD_PUNC 2013\QT_QTC )\RD_SYM காலத்த்தில்\N_NN (\RD_SYM 7\QT_QTC %\RD_SYM -\RD_PUNC 8\QT_QTC %\RD_SYM )\RD_SYM ,\RD_PUNC சராசரியாக\RB மூன்று\QT_QTC சத\JJ வீதத்தினால்\N_NN மட்டுமே\PSP மேலும்\CC_CCD முன்னேறியுள்ளது\V_VAUX .\RD_PUNC
TMECD166	எனினும்\CC_CCS_UT ,\RD_PUNC யுத்தம்\N_NN முடிந்த\JJ பின்னான\JJ ஒரு\JJ நாட்டுக்கு\N_NN இந்த\DM_DMD சிறியதோர்\N_NN அதகரிப்பு\N_NN ஒன்றும்\QT_QTO ஆச்சரியம்\N_NN அல்ல\V_VM என்பதுடன்\CC_CCS ,\RD_PUNC நீண்ட\JJ கால\JJ பொருளாதார\JJ அபிவிருத்தியை\N_NN இலக்காகக்\RB கொண்டு\PSP நாட்டின்\N_NN வளங்களை\N_NN சமமாக\RB ஒதுக்குவது\V_VM_VNG தொடர்பில்\N_NN இலங்கையில்\N_NNP இன்றும்\N_NST தொடரும்\V_VM_VF இனவாதா\JJ போக்குகள்\N_NN ஓர்\JJ பெரும்\JJ தடையாக\RB உள்ளன\V_VM .\RD_PUNC
TMECD167	வேலையின்மை\N_NN எனும்\CC_CCS_UT வெட்டிப்\N_NN பேச்சு\N_NN ;\RD_PUNC இலங்கையின்\N_NNP தேசிய\JJ வேலையின்மை\N_NN வீதம்\N_NN ,\RD_PUNC இந்த\DM_DMD ஆண்டின்\N_NN (\RD_SYM 2012\QT_QTC )\RD_SYM இரண்டாவது\QT_QTO காலாண்டில்\N_NN 3\QT_QTC .\RD_PUNC 9\QT_QTO சதவீதமாக\RB குறைந்திருப்பதுடன்\V_VM_VNG ,\RD_PUNC 200ம்\QT_QTO ஆண்டில்\N_NN 6\QT_QTC .\RD_PUNC 5\QT_QTC %\RD_SYM என\CC_CCS_UT இருந்த\V_VM_VNF இலங்கையின்\N_NNP வேலையின்மை\N_NN வீதம்\N_NN 2011ல்\QT_QTO 4\QT_QTC .\RD_PUNC 2\QT_QTC %\RD_SYM என\CC_CCS_UT வீழ்ச்சி\N_NN கண்டுள்ளதாக\RB அரச\JJ புள்ளி\N_NN விபரங்கள்\N_NN காட்டுகின்றன\V_VM_VF .\RD_PUNC
TMECD168	எனினும்\CC_CCS_UT ,\RD_PUNC இதில்\PR_PRP வடக்கு\N_NST மற்றும்\CC_CCD கிழக்கு\N_NST மாகாணங்களின்\N_NN நிலமைகள்\N_NN முழுமையாக\RB உள்ளடக்கப்படவில்லை\V_VAUX என்பதுடன்\CC_CCS ,\RD_PUNC தற்போது\N_NST இந்த\DM_DMD பிரதேசங்களில்\N_NN சுமார்\N_NN 8\QT_QTC -\RD_PUNC 12\QT_QTC சதவீதம்\N_NN வரையான\JJ ஓர்\JJ உயர்\JJ வேலையின்மை\N_NN காணப்படுவதாக\RB பல்வேறு\JJ ஆய்வுகளில்\N_NN இருந்தும்\PSP அறிய\V_VM_VINF முடிகின்றது\V_VAUX .\RD_PUNC
TMECD169	இதன்\PR_PRP விளைவாக\RB இங்கே\N_NST அதிகளவு\N_NN வறுமை\N_NN மற்றும்\CC_CCD வாழ்வாதார\JJ பிரச்சினைகளும்\N_NN ,\RD_PUNC இதர\JJ பல\QT_QTF சமூகப்\N_NN பிரச்சினைகளிற்கும்\N_NN வடக்கு\N_NST மற்றும்\CC_CCD கிழக்கு\N_NST மாகாணங்களைச்\N_NN சேர்ந்தவர்கள்\N_NNV முகம்\N_NN கொடுத்து\V_VM_VNF வருகின்றனர்\V_VM_VF .\RD_PUNC
