ID	Value
TMHSD1063	இச்சாசனம்\N_NN செம்பில்\N_NN வெட்டப்பட்டு\N_NN இப்பிராம்மணர்\N_NN குடும்பத்தில்\N_NN ஒரு\QT_QTC சட்டபூர்வமான\JJ ஆவணமாக\RB இருந்தது\V_VM_VF .\RD_PUNC இதைப்\PR_PRP போலவே\PSP அதிகாரிகளுக்கும்\N_NN அரசர்கள்\N_NN தானமளித்துள்ளார்கள்\V_VM_VF .\RD_PUNC
TMHSD1064	கோயில்\N_NN ,\RD_PUNC பிராம்மணருடைய\JJ சக்தியை\N_NN அதிகமாக்கம்\N_NN நிறுவனமாகிவிட்டது\V_VM_VF .\RD_PUNC பழங்காலக்\N_NN கோயில்கள்\N_NN மிகச்\RP_INTF சிறியனவாயிருந்தன\N_NN .\RD_PUNC சில\QT_QTF நூற்றாண்டுகளில்\N_NN ,\RD_PUNC கி\N_NN .பி\N_NN .\RD_PUNC 500\N_NN -\RD_PUNC க்கு\N_NN பின்னர்\N_NST ,\RD_PUNC அவை\PR_PRP மிகவும்\RP_INTF பெரியனவாயின\V_VM_VF .\RD_PUNC பெரிய\JJ கட்டிடங்கள்\N_NN எழுந்தன\V_VM_VF .\RD_PUNC நிலங்களும்\N_NN ,\RD_PUNC கிராமங்களும்\N_NN கோயில்களின்\N_NN உடைமைகளாயின\V_VM_VF .\RD_PUNC ஏராளமான\JJ நிலவருவாயும்\N_NN ,\RD_PUNC காணிக்கை\N_NN வருவாயும்\N_NN அவற்றிற்குக்\N_NNP கிடைத்தன\V_VM_VF .\RD_PUNC கோயில்\N_NN நிதியை\N_NN நிர்வகிக்கும்\N_NN பதவிகள்\N_NN ,\RD_PUNC அரசரது\N_NN ஆதரவைப்\N_NN பெற்றவர்களுக்கே\N_NN கிடைக்கும்\V_VM_VF .\RD_PUNC கோயில்கள்\N_NN கல்வி\N_NN நிறுவனங்களாகி\N_NN ,\RD_PUNC பிராம்மணீயக்\N_NN கல்விக்கு\N_NN நிறுவன\N_NN அடிப்படையை\N_NN அமைத்தன\V_VM_VF .\RD_PUNC மடங்கள்\N_NN ,\RD_PUNC கோயில்களின்\N_NN மூலம்\N_NN பிராம்மணீயக்\N_NN கருத்துகள்\N_NN திட்ட\N_NN மிட்ட\N_NN வகையில்\N_NN பரவ\JJ வழி\N_NN பிறந்தது\V_VM_VF .\RD_PUNC
TMHSD1065	குப்தர்\N_NN முற்காலத்தில்\N_NN பௌத்தப்\N_NN பள்ளிகள்\N_NN சமூகத்தற்குச்\N_NN செய்து\N_NN வந்த\JJ பணியை\N_NN ,\RD_PUNC இக்காலத்தில்\N_NN கோயில்கள்\N_NN செய்தன\V_VM_VF .\RD_PUNC படிப்பையே\N_NN நோக்கமாகக்\N_NN கொண்ட\JJ சிலருக்கு\QT_QTF இலவசமாகக்\RB கற்றுக்கொள்வதற்கு\V_VM_VNF ,\RD_PUNC கோயில்கள்\N_NN ,\RD_PUNC பள்ளிகளின்\N_NN செல்வச்\JJ செழிப்பு\N_NN இடமளித்தது\V_VM_VF .\RD_PUNC பல\QT_QTF தர்க்க\N_NN விவாதங்கள்\N_NN நடைபெற\JJ இத்தலங்கள்\N_NN வசதியளித்தன\V_VM_VF .\RD_PUNC
TMHSD1066	சத்திரியர்கள்\N_NN பிராம்மணர்களோடு\N_NN ஒத்துப்போவது\V_VM_VNG ஒரு\QT_QTC பிரச்சனையாகிவிட்டது\V_VM_VF .\RD_PUNC இப்பிரச்சினைக்கு\N_NN அடையாளபூர்வமான\JJ புனைகதைதான்\N_NN பரசுராமன்\N_NN கதையாகும்\N_NN .\RD_PUNC பௌத்த\N_NN நூல்கள்\N_NN சத்திரியனுக்கு\N_NN நிலவுடைமையாளன்\N_NN ,\RD_PUNC குழுத்\N_NN தலைவன்\N_NN என்ற\CC_CCS_UT நிலைகளில்\N_NN முக்கியத்துவம்\N_NN அளிக்கிறது\V_VM_VF .\RD_PUNC கொள்கையளவில்\N_NN அரசர்கள்\N_NN சத்திரியர்களாக\RB இருத்தல்\N_NNV வேண்டும்\V_VM_VF .\RD_PUNC
TMHSD1067	ஆனால்\CC_CCS குப்தர்\N_NN காலத்திற்கு\N_NN முன்னர்\N_NN சத்திரிய\N_NN அரசு\N_NN பரம்பரைகள்\N_NN அபூர்வமாகவே\RB காணப்படுகின்றன\V_VM_VF .\RD_PUNC நந்தர்கள்\N_NN ,\RD_PUNC சூத்திரர்கள்\N_NN ,\RD_PUNC மௌரியர்கள்\N_NN ,\RD_PUNC ஆகியோரை\N_NN தாழ்ந்த\JJ குலத்தவர்\N_NN என\CC_CCS_UT பிராம்மண\N_NN நூல்கள்\N_NN கூறுகின்றன\V_VM_VF .\RD_PUNC சுங்கர்கள்\N_NN ,\RD_PUNC சேதியர்\N_NN ,\RD_PUNC சோழர்\N_NN ,\RD_PUNC பாண்டியர்\N_NN ,\RD_PUNC சேரர்\N_NN ,\RD_PUNC ஆந்திரர்\N_NN ஆகியவர்கள்\N_NN சத்திரியர்கள்\N_NN அல்ல\V_VM_VF .\RD_PUNC அவ்வருணத்தைச்\N_NN சேர்ந்தவர்கள்\N_NN என்று\CC_CCS_UT தங்களை\PR_PRP அழைத்துக்\N_NN கொள்ளவில்லை\V_VM_VF .\RD_PUNC
TMHSD1068	அந்நியக்\N_NN கொடிவழியுடைய\N_NN இந்தோ\N_NN -\RD_PUNC கிரேக்கர்\N_NN ,\RD_PUNC சகர்\N_NN ,\RD_PUNC குஷாணர்\N_NN முதலியோருக்கு\N_NN சத்திரியரில்\N_NN தாழ்ந்த\JJ குலமெனக்\N_NN கருதப்படும்\V_VM_VF `\RD_PUNC விராட்டியர்\N_NN `\RD_PUNC என்ற\CC_CCS_UT அந்தஸ்தை\N_NN ,\RD_PUNC பிராம்மணர்\N_NN ,\RD_PUNC அரைகுறை\N_NN மனத்தோடு\N_NN அளித்தனர்\V_VM_VF .\RD_PUNC
TMHSD1069	ஆயினும்\N_NN பாணினியும்\N_NN ,\RD_PUNC மனுவும்\N_NN இவர்களைச்\PR_PRP சூத்திரராகவே\RB கருதினர்\V_VM_VF .\RD_PUNC சில\QT_QTF அரச\N_NN மரபுகள்\N_NN ,\RD_PUNC சூத்திரர்\N_NN வழித்\N_NN தோன்றல்கள்\N_NN என்பதை\CC_CCS_UT மறைக்க\N_NN எவ்வித\JJ முயற்சியும்\N_NN புராணக்\N_NN கதைகள்\N_NN எழுதப்படும்\N_NN பொழுது\N_NN மேற்கொள்ளப்படவில்லை\N_NN .\RD_PUNC செயல்முறை\N_NN அரசியலில்\N_NN ஓர்\N_NN அரச\N_NN மரபின்\N_NN ஜாதி\N_NN பரம்பரை\N_NN ,\RD_PUNC அதனை\N_NN ஆளத்\N_NN தகுதியில்லாததாக\N_NN ஆக்கிவிடுவதில்லை\N_NN .\RD_PUNC
TMHSD1070	கி\N_NN .பி\N_NN .\RD_PUNC ஐந்தாம்\N_NN நூற்றாண்டிற்குப்\N_NN பின்னர்\N_NST புதிய\JJ நிர்வாக\JJ மாற்றங்களும்\N_NN ,\RD_PUNC நில\N_NN அமைப்பு\N_NN மாற்றங்களும்\N_NN ஏற்பட்டு\V_VM_VNF ஒரு\QT_QTC புதிய\JJ சமூக\JJ அமைப்பு\N_NN தோன்றியது\V_VM_VF .\RD_PUNC கீழ்ஜாதிகளைச்\N_NN சேர்ந்தவர்கள்\N_NN ,\RD_PUNC அயல்நாட்டவர்\N_NN ,\RD_PUNC இன்ன\JJ ஜாதியென்று\N_NN சொல்ல\JJ முடியாதவர்கள்\N_NN மிகப்\RP_INTF பலர்\N_NN அரசியல்\N_NN ஆதிக்கம்\N_NN பெற்று\N_NN சிறுசிறு\N_NN சுதந்திர\N_NN நாடுகளை\N_NN ஆளத்தொடங்கினர்\V_VM_VF .\RD_PUNC அவர்கள்\PR_PRP தமது\PR_PRP முன்னோர்\N_NN வரலாற்றை\N_NN அதீதக்\N_NN கற்பனை\N_NN கலந்து\N_NN எழுதச்\N_NN செய்தனர்\V_VM_VINF .\RD_PUNC தங்களது\PR_PRP குலத்தோற்றத்தின்\N_NN உண்மையை\N_NN மறைக்கவே\N_NN அவர்கள்\PR_PRP இவ்வாறு\RB செய்தனர்\V_VM_VF .\RD_PUNC
TMHSD1071	இவ்வாறு\JJ ,\RD_PUNC மவோரில்\N_NN வாழ்ந்த\JJ குஹில்லர்கள்\N_NN ,\RD_PUNC பில்லர்களோடும்\N_NN ,\RD_PUNC சண்டெல்லர்கள்\N_NN ,\RD_PUNC கோண்டர்களோடும்\N_NN தொடர்புடையவர்களாகக்\RB கூறப்படுகின்றனர்\V_VM_VF .\RD_PUNC ராஜபுத்திர\N_NN அந்தஸ்திற்கு\N_NN உரிமை\N_NN கொண்டாடிய\JJ இவர்களெல்லாம்\PR_PRP ஆளத்தொடங்கிய\JJ காலத்தில்\N_NN ஆரியப்\N_NN பண்பாட்டை\N_NN அறிந்தவர்களாகத்\RB தோன்றவில்லை\V_VM_VF .\RD_PUNC இவர்களது\PR_PRP முன்னோர்கள்\N_NN ஆரியமல்லாத\N_NN மொழிகளைப்\N_NN பேசியதாகவும்\RB அவர்களது\PR_PRP ,\RD_PUNC பழக்க\N_NN வழக்கங்களும்\N_NN ,\RD_PUNC சமூகஅமைப்பும்\N_NN ,\RD_PUNC இனக்குழு\N_NN அமைப்பிற்குரியனவாகத்\N_NN தோன்றுகின்றனவேயன்றி\N_NN ,\RD_PUNC ஜாதி\N_NN அமைப்பிற்குரியனவாகத்\RB தோன்றவில்லை\V_VM_VF .\RD_PUNC
TMHSD1072	இவ்வரசர்களெல்லாம்\N_NN ஆதிக்கம்\N_NN பெற்ற\JJ பின்னர்\N_NST போலியாக\RB சத்திரிய\JJ அந்தஸ்தை\N_NN விரும்பினர்\V_VM_VF .\RD_PUNC பிராம்மணர்களைக்\N_NN கொண்டு\N_NN தங்கள்\PR_PRP முன்னோர்\N_NN மரபை\N_NN எழுதச்\JJ செய்தனர்\V_VM_VF .\RD_PUNC புராணங்களிலுள்ள\N_NN சூரியவம்சம்\N_NN ,\RD_PUNC சந்திரவம்சம்\N_NN இவை\PR_PRP இரண்டோடும்\N_NN இவ்வரசர்களைப்\N_NN பிணைத்து\N_NN அவர்களது\PR_PRP மரபு\N_NN வழியை\N_NN பிராம்மணர்கள்\N_NN எழுதி\N_NN வைத்தார்கள்\N_NN .\RD_PUNC இவ்வாறு\RB அவர்கள்\PR_PRP சத்திரிய\N_NN அந்தஸ்து\N_NN தங்களுக்கு\PR_PRP உண்டு\N_NN என்று\N_NN உரிமை\N_NN கோருவதற்கு\N_NN பிராம்மணர்\N_NN சான்றுகளைப்\N_NN படைத்துக்\V_VM_VNF கொடுத்தார்கள்\V_VM_VF .\RD_PUNC
TMHSD1073	இன்னும்\RB அரசியல்\N_NN ஆதிக்கம்\N_NN சமூகத்தின்\N_NN உயர்நிலையில்\N_NN இருந்தவர்கள்\N_NN கையில்\N_NN அகப்படும்\N_NN நிலையில்தான்\N_NN இருந்தது\V_VM_VF .\RD_PUNC ஆனால்\CC_CCS அவர்கள்\PR_PRP வர்ண\N_NN அந்தஸ்தை\N_NN தேடிப்பிடித்துக்கொள்வது\V_VM_VNF அவசியம்\N_NN என்ற\CC_CCS_UT நிலைமை\N_NN இருந்தது\V_VM_VF .\RD_PUNC சமஸ்கிருதப்\N_NN பண்பாடு\N_NN பரவியதும்\N_NN அப்பண்பாட்டின்\N_NN தலைவர்கள்\N_NN பிராம்மணர்களாக\RB இருந்ததும்\N_NN தான்\RP_RPD இந்நிலைமைக்குக்\N_NN காரணங்களாகும்\V_VM_VINF .\RD_PUNC
TMHSD1074	இப்புதிய\JJ அரசுகள்\N_NN ,\RD_PUNC பிராம்மணரால்\N_NN தோற்றுவிக்கப்பட்டவை\V_VM_VNF என்றும்\CC_CCS_UT அல்லது\N_NN நிலங்களைத்\N_NN தானமாகப்\RB பெற்று\N_NN ,\RD_PUNC உயர்பதவிகளை\N_NN அடைந்தவர்களால்\V_VM_VNF நிறுவப்பெற்றவை\N_NN என்றும்\CC_CCS_UT கதைகள்\N_NN புனையப்பட்டன\V_VM_VF .\RD_PUNC உதாரணமாக\RB பண்டல்கண்டில்\N_NN ஆண்ட\N_NN பரிவிராஜகர்\N_NN என்ற\CC_CCS_UT அரச\RB மரபினர்\N_NN தங்களைப்\PR_PRP பிராம்மண\N_NN வம்சம்\N_NN என்று\CC_CCS_UT அழைத்துக்கொண்டனர்\V_VM_VINF .\RD_PUNC
TMHSD1075	மைத்ராக\N_NN குலத்தைச்\N_NN சேர்ந்த\JJ பத்ராகன்\N_NN என்ற\CC_CCS_UT குப்த\N_NN தளபதி\N_NN சௌராஷ்டிரத்தின்\N_NN மண்டலாதிபனாக\RB (\RD_SYM ஆளுநன்\N_NN )\RD_SYM நியமனம்\N_NN பெற்றான்\V_VM_VF .\RD_PUNC அவனது\PR_PRP மகன்\N_NN சேனாதிபதி\N_NN என்ற\CC_CCS_UT பட்டத்தைப்\N_NN புனைந்து\V_VM_VNF கொண்டு\N_NN அரசாண்டான்\V_VM_VINF .\RD_PUNC அவனுடைய\PR_PRP பெயரனும்\N_NN ,\RD_PUNC அப்பெயரனுக்குப்\N_NN பின்\N_NST ஆண்ட\JJ அவனுடைய\PR_PRP பரம்பரையினரும்\N_NN மகாராஜா\N_NN என்ற\CC_CCS_UT பட்டத்தை\N_NN எளிதில்\N_NN சூட்டிக்கொண்டு\V_VM_VNF மன்னர்களாகிவிட்டனர்\V_VM_VINF .\RD_PUNC
TMHSD1076	ஆறாவது\N_NN நூற்றாண்டில்\N_NN வாதாபியைத்\N_NN தலைநகராகக்\RB கொண்டு\N_NN ஆண்டு\N_NN வந்த\JJ மைத்ராக\N_NN வம்சத்தினர்\N_NN சுதந்திர\N_NN மன்னர்களாகப்\RB பல\QT_QTF தானங்கள்\N_NN அளித்துக்\N_NN கல்வெட்டுகளை\N_NN வெளியிட்டுள்ளார்கள்\V_VM_VINF .\RD_PUNC அதிகாரிகளாயிருந்து\N_NN ,\RD_PUNC சிற்றரசர்\N_NN களாகி\N_NN பின்\N_NST அரசியல்\N_NN சூழ்ச்சிகளால்\N_NN அவர்கள்\PR_PRP சுதந்திர\JJ அரசர்களானார்கள்\V_VM_VF .\RD_PUNC இவ்வாறு\RB கலகங்களும்\N_NN ,\RD_PUNC குழப்பங்களும்\N_NN ,\RD_PUNC போர்களும்\N_NN நிலவிய\JJ காலங்களில்\N_NN சில\N_NN பகுதிகளில்\N_NN செல்வாக்குப்\N_NN பெற்றிருந்த\N_NN அதிகாரிகளும்\N_NN ,\RD_PUNC தலைவர்களும்\N_NN ,\RD_PUNC அரசர்களான\JJ செய்திகள்\N_NN ,\RD_PUNC பல\QT_QTF இலக்கியச்\N_NN சான்றுகளின்\N_NN மூலம்\N_NN வெளியாகின்றன\V_VM_VINF .\RD_PUNC இவர்களுக்கு\N_NST மேன்மையான\JJ அங்கீகாரம்\N_NN இருக்கவில்லை\V_VM_VINF .\RD_PUNC
TMHSD1077	இந்நிலைமை\N_NN அண்மைக்காலம்\N_NN வரை\CC_CCD இந்தியாவின்\N_NN பல\QT_QTO பகுதிகளில்\N_NN காணப்பட்டது\V_VM_VF .\RD_PUNC அரசியல்\N_NN ஆதிக்கம்\N_NN பெற்றபின்\N_NN ,\RD_PUNC சரியான\JJ சாதியிலும்\N_NN ,\RD_PUNC வருணத்திலும்\N_NN அவர்களை\PR_PRP அமர்த்த\JJ வேண்டிய\JJ பிரச்சினை\N_NN பிராம்மணர்களை\N_NN எதிர்நோக்கியது\V_VM_VF .\RD_PUNC இக்காலத்தில்\N_NN அரச\RB பதவி\N_NN பெற்ற\RB பல\QT_QTO தலைவர்களுக்குப்\N_NN பிராம்மணர்கள்\N_NN சத்திரிய\N_NN பதவியையும்\V_VM_VNF அளித்தார்கள்\V_VM_VINF .\RD_PUNC
TMHSD1078	இதனால்தான்\N_NN இக்காலத்தில்\N_NN திடீரென்று\N_NN நூற்றுக்கணக்கான\JJ சத்திரிய\RB வம்சங்கள்\N_NN முளைத்தன\V_VM_VF .\RD_PUNC பிற்காலத்தில்\N_NN இந்நடைமுறை\N_NN காணப்படுகிறது\V_VM_VF .\RD_PUNC 15\N_NN -\RD_PUNC ஆம்\N_NN நூற்றாண்டில்\N_NN அரசாண்ட\N_NN மஹமத்பெகாரா\N_NN சுல்தானைப்\N_NN புகழ்ந்து\N_NN உதயராஜா\N_NN என்ற\N_NN ஒரு\QT_QTC சமஸ்கிருத\RB புலவன்\N_NN நூல்\N_NN இயற்றினான்\V_VM_VF .\RD_PUNC புதிதாக\JJ இஸ்லாமியனாகி\N_NN மதவெறியோடு\N_NN இந்துக்களை\N_NN தாக்கிய\RB அவ்வரசனை\N_NN உதயராஜா\N_NN தனது\PR_PRP காவியத்தில்\N_NN சத்திரியன்\N_NN என்றும்\N_NN `\RD_PUNC இந்து\N_NN தர்ம\N_NN பரிபாலகன்\N_NN `\RD_PUNC என்றும்\N_NN வானளாவப்\N_NN புகழ்ந்துள்ளான்\V_VM_VINF .\RD_PUNC
TMHSD1079	அரசியல்\N_NN ஆதிக்கத்தைக்\N_NN கைப்பற்ற\N_NN மேற்கூறிய\RB வழிமுறைகளை\N_NN தவிர\PSP ,\RD_PUNC அரசனைக்\N_NN கொன்று\N_NN ஆட்சியைக்\N_NN கைப்பற்றுகிற\N_NN மிகப்பழமையான\JJ வழியையும்\N_NN ,\RD_PUNC அரச\RB பதவியை\N_NN விரும்பியவர்கள்\N_NN பின்பற்றினர்\V_VM_VF .\RD_PUNC கடைசி\N_NN மன்னன்\N_NN தனது\PR_PRP படைகளைப்\N_NN பார்வையிட்டுக்\N_NN கொண்டிருக்கும்பொழுது\V_VM_VF ,\RD_PUNC அவனது\PR_PRP பிராம்மண\N_NN படைத்தளபதி\N_NN புஷ்யமித்ர\N_NN சுங்கன்\N_NN அவனைக்\PR_PRP கொன்றுவிட்டு\V_VM_VNF ,\RD_PUNC ஆட்சியைக்\N_NN கைப்பற்றிக்கொண்டான்\V_VM_VF .\RD_PUNC
TMHSD1080	இம்முறையில்\N_NN ஆட்சியைக்\N_NN கைப்பற்றியவர்களில்\N_NN புஷ்யமித்திரன்தான்\N_NN கடைசியானவன்\N_NN என்பதில்லை\V_VM_VINF .\RD_PUNC வைசியர்களின்\N_NN சமூக\RB நிலை\N_NN பற்றி\N_NN ,\RD_PUNC பழங்காலச்\N_NN சான்றுகளிலிருந்து\N_NN தெளிவாகத்\RB தெரிந்து\V_VAUX கொள்ள\RB முடியவில்லை\V_VM_VINF .\RD_PUNC
TMHSD1081	பிராம்மண\N_NN -\RD_PUNC நூல்களில்\N_NN அவர்கள்\PR_PRP முக்கியமான\JJ சமூகப்\N_NN பகுதியினராகக்\JJ கூறப்படவில்லை\V_VM_VINF .\RD_PUNC பௌத்த\RB நூல்கள்\N_NN அவர்களைச்\PR_PRP செல்வர்களான\JJ வணிகர்களென்று\N_NN (\RD_SYM செட்டி\N_NN ,\RD_PUNC கிரகபதி\N_NN )\RD_SYM குறிப்பிடுகின்றன\V_VM_VF .\RD_PUNC வைசியர்\N_NN என்ற\CC_CCS_UT சொல்லின்\N_NN பொருளையுடையதாக\RB இச்சொல்\N_NN பயன்படுத்தப்பட்டுள்ளது\V_VM_VF .\RD_PUNC
TMHSD1082	அவர்களுக்குச்\V_VM_VF சமூகத்தில்\N_NN முக்கியமான\JJ பாத்திரம்\N_NN இருந்தது\V_VM_VF .\RD_PUNC இவர்கள்\PR_PRP நகரப்\N_NN பொருளாதாரத்தில்\N_NN ஆதிக்கம்\N_NN பெற்றிருந்ததோடு\V_VM_VNF ,\RD_PUNC பௌத்த\N_NN சமயத்தின்\N_NN ஆதரவாளர்களாகவும்\RB இருந்தனர்\V_VM_VF .\RD_PUNC கைத்தொழில்களும்\N_NN வணிகக்\N_NN குழுக்களும்\N_NN தோன்றிய\RB காலத்தில்\N_NN வணிகர்களின்\N_NN சமூகப்\N_NN பாத்திரம்\N_NN முக்கியத்துவம்\N_NN அடைந்தது\V_VM_VF .\RD_PUNC
TMHSD1083	வருண\N_NN விதிகளுக்கு\N_NN மாறாகச்\RB சமூகப்\RB பிரிவுகளுக்குள்ளே\N_NN உறவுகள்\N_NN தோன்றின\JJ என்பதை\CC_CCS_UT வெளிப்படுத்தும்\V_VM_VNF சான்று\N_NN ஒன்றை\QT_QTC ஐந்தாம்\N_NN நூற்றாண்டு\N_NN சாசனம்\N_NN ஒன்று\QT_QTC தருகிறது\V_VM_VINF .\RD_PUNC பட்டு\N_NN நெசவாளர்களின்\N_NN வணிகக்\RB குழுவின்\N_NN செலவில்\N_NN சூரியனுக்குக்\N_NN கோயில்\N_NN கட்டப்பட்டதைப்\N_NN பற்றி\PSP அச்சாசனம்\N_NN கூறுகிறது\V_VM .\RD_PUNC இக்குழுவினர்\N_NN லாட\N_NN தேசத்தலிருந்து\N_NN மேல\N_NN மாளவத்தில்\N_NN இருந்த\RB தாசபுரம்\N_NN என்ற\CC_CCS_UT நகருக்கு\N_NN வந்து\V_VM_VNF ,\RD_PUNC வாணிகம்\N_NN செய்து\V_VM_VNF பெரும்\N_NN பொருள்\N_NN ஈட்டி\N_NN ,\RD_PUNC அவ்வூரில்\N_NN ஒரு\QT_QTC கோயில்\N_NN கட்டுவதற்குப்\N_NN பணம்\N_NN அளித்தனர்\V_VM_VF .\RD_PUNC அக்குழுவில்\N_NN சிலர்\QT_QTF பட்டுநூல்\N_NN நெசவுத்தொழில்\N_NN செய்தனர்.\V_VM_VF வேறுபலர்,\N_NN பல்வேறு\N_NN தொழில்களைக்\N_NN செய்து\V_VM_VNF வந்தனர்.\V_VM_VF
TMHSD1084	அச்சாசனம்\N_NN கூறுவதாவது\N_NN :\RD_PUNC அவர்களில்\PR_PRP சிலர்\QT_QTO வில்\N_NN வித்தையில்\N_NN சிறந்து\N_NN விளங்கினர்\V_VM_VF .\RD_PUNC சிலர்\QT_QTF அற்புதமான\N_NN கதைகளைக்\N_NN கூறினர்\V_VM_VF .\RD_PUNC மெய்ச்\N_NN சமயத்தின்\N_NN விதிகளைச்\N_NN சிலர்\QT_QTF போதித்தனர்\V_VM_VF .\RD_PUNC சிலர்\QT_QTF தங்கள்\PR_PRP குலத்தொழிலில்\N_NN திறமை\N_NN பெற்றிருந்தனர்\V_VM_VF .\RD_PUNC (\RD_SYM குலத்தொழில்\N_NN -\RD_PUNC பட்டு\N_NN நெசவு\N_NN )\RD_SYM வேறு\N_NN சிலர்\QT_QTF உயர்ந்த\RB லட்சியங்கள்\N_NN கொண்டிருந்தனர்\N_NN :\RD_PUNC சிலர்\N_NN சோதிடம்\N_NN கற்றிருந்தனர்\V_VM_VF .\RD_PUNC சிலர்\QT_QTF போர்த்தொழில்\N_NN பயின்று\V_VM_VNF ,\RD_PUNC பகைவர்களை\N_NN அழிக்கும்\N_NN வீரமும்\N_NN வலிமையும்\N_NN பெற்றிருந்தனர்\V_VM_VF .\RD_PUNC இக்குழுவின்\N_NN புகழ்\N_NN எல்லாத்\N_NN திசைகளிலும்\N_NN பரவியிருந்தது\V_VM_VF .\RD_PUNC
TMHSD1085	நெசவுத்தொழில்\N_NN செய்யும்\JJ சாதியின்\N_NN உறுப்பினர்கள்\N_NN வெவ்வேறு\JJ தொழில்களில்\N_NN ஈடுபட்டிருந்ததை\N_NN அறிய\RB நமக்கு\PR_PRP வியப்பு\N_NN உண்டாகிறது\V_VM_VF .\RD_PUNC ஆயினும்\N_NN அவர்கள்\PR_PRP பட்டு\N_NN நெசவுத்\N_NN தொழில்\N_NN -\RD_PUNC குழுவில்\N_NN உறுப்பினர்களாக\RB இருந்தனர்\V_VM_VF .\RD_PUNC 
TMHSD1086	கைத்தொழிலாளர் குழுக்களும், தொழில் வணிகக் குழுக்களும் புதிய ஜாதிகளை உருவாக்கி வந்தன. இனக் குழுக்களான பழங்குடி மக்களும், சமூகத்தில் இணைந்து புதிய ஜாதிகளை தோற்று வித்தனர். 9-வது நூற்றாண்டு முதல் இத்தகைய சமூக மாறுதல் போக்கைக் காட்டும் சான்றுகள் அதிகமாகக் காணப்படுகின்றன. நிர்வாகப் பணிகளில் இருந்தவர்களும், வணிகர்களும் புதிய சாதிகளை அமைத்துக் கொண்ட னர்.
TMHSD1087	அவை  ``  `` காயஸ்தர் `   ``  `` கத்ரி `  முதலிலியனவாகும். அவற்றுள் சில இன்னும் இருக்கின்றன. வரலாற்றின் இடைக்காலத்தில் காயஸ்தர்கள் ஆட்சி நிர்வாகத்தில் செல்வாக்குப் பெற்றிருந்தனர். நடுக்காலச் சாசனங்களில் கிராம அதிகாரிகளின் பதவிப் பெயர்களான,  ``  `` மஹத்தரா `   ``  `` பட்டாகிலா `   ``  `` கவும்ட! `  என்பவை இன்று  ``  `` மேதர் ` ,  ``  `` பட்டீல் ` ,  ``  `` படேல் ` ,   ``  `` கௌடா `  என்ற சாதிப் பெயர்களாக மாற்றிக் கொண்டு இன்றும் வழக்கில் உள்ளன. புதிய சாதிகள் உருவாவது சாதிகள் பெயர் மாற்றுவது நமது வரலாற்றில் தொடர்ந்து நடைபெறுகின்றது.
TMHSD1088	இந்தப் போக்கு இந்துக் களிடம் மட்டுமல்லாமல், சீக்கியர்களிடமும், கிறிஸ்தவர் களிடமும் காணப்படுகிறது. சாதி மாற்றங்களைப் பற்றி தருமசாஸ்திரங்களிலிலிருந்து அறிகிறோம்.  ``  `` அபிரர் `  பிராம் மணரோடு தொடர்பு இழந்து போனதால் சூத்திரர்களா னார்கள்: சத்திரியராயிருந்த  ``  `` கிராதர் `  சூத்திரரானார்கள். அதுபோலவே  ``  `` புந்தரர் ` ,  ``  `` மாகதர் ` ,  ``  `` ஓட்ரர் `  முதலிலியோரும் சத்திரியப் பதவியிழந்து சூத்திரர் ஆனார்கள். தொழில் குழுக்கள், சாதிகளானதற்கு உதாரணமாக, அயஸ்காரர் (கொல்லர்) குலகியர் (குயவர்)  ``  `` கோப `  (இடையர்) தந்துவாயர் (நெசவாளி)  ``  `` தைலிக `  (வாணியன்) என்ற சாதிகளைத் தரும சாஸ்திரங்கள் குறிப்பிடுகின்றன.
TMHSD1089	இவ்வாறு நமக்குக் கிடைக்கும் படிமம், இறுக்கமானதோர் சமூக அமைப்பைக் காட்டவில்லை. சமூக அமைப்பில் நெகிழ்ச்சி இருந்தது. ஆனால் அது யாரும் எந்தச் சாதியையும் தேர்ந்தெடுத்துக் கொள்ளுகிற   ``  `` திறந்த சமுதாயமாகவும் இருக்கவில்லை. (ஞல்ங்ய் நர்ஸ்ரீண்ங்ற்ஹ்) ஓர் எல்லைக் கோட்டினுள் மாறுதலுக்குட்படும் சமுதாயமாக அது இருந்தது என்று கொள்வதே சான்று களுக்குப் பொருத்தமான படிமமாகும்.
TMHSD1090	இந்திய சமூகத்தை இவ்வெல்லைகளுக்குள் பார்த்துத்தான் மறுமதிப்பீடு செய்தல் வேண்டும். இத்தடுப்பு எல்லைச் சுவர்களுக்குக் காரணம் மதம், சமூக வழக்கம் ஆகியவை என்று பொதுவாகச் சொல்லிலிவிட்டால் போதாது. அவை ஏன் எழுந்தன என்பதை விளக்க வேண்டியது அவசியம். இவ் வெல்லைச் சுவர்கள் சில வரலாற்று நிலைமைகளில், பூகோளவியல், மக்கள்தொகை இயல், தொழில் நுணுக்க வியல் காரணங்களால் தோன்றி மதம், சமூக வழக்கம் என்ற போர்வைகளுக்குள் ஒளிந்து கொண்டுள்ளன. இக்கூறுகளில் செயல்பாட்டினால் சமூக மாறுதல் மந்தமான வேகத்தில் நடைபெற்றது.
