ID	Value
TMNSDD246	இது தமிழக அரசின் பழி வாங்கும் போக்கிற்கு விழுந்துள்ள சம்மட்டி அடியாகும்.
TMNSDD247	அரச அடக்குமுறைக்கு எதிரான இந்த தீர்ப்பு வரலாற்று சிறப்பு மிக்கதாகும். மத்திய அரசின் இந்த நடவடிக்கை மிகுந்த மகிழ்ச்சியளிக்கிறது.
TMNSDD248	பாட்டாளி மக்கள் கட்சியினர் பொதுச் சொத்துக்களுக்கு சேதம் விளைவித்தனர் என்று தமிழக அரசு கூறி வந்த பொய்ப் புகாரும் இதன் மூலம் முறியடிக்கப்பட்டிருக்கிறது.
TMNSDD249	ஆட்சி அதிகாரத்தில் இருக்கிறோம் என்ற ஒரே காரணத்திற்காக, சட்டத்தை கையில் எடுத்துக் கொண்டு, பாட்டாளி மக்கள் கட்சியினருக்கு எதிராக தமிழக ஆட்சியாளர்கள் எத்தகைய அடக்குமுறைகளை கட்டவிழ்த்து விட்டனர் என்பதை தமிழக மக்கள் பார்த்துக்கொண்டுதான் இருக்கிறார்கள்.
TMNSDD250	பாட்டாளி மக்கள் கட்சியினருக்கு எதிரான நடவடிக்கை தற்போது தகர்க்கப்பட்டுள்ள நிலையில், இதற்கெல்லாம் காரணமான ஆட்சியாளர்களுக்கு வரும் மக்களவைத் தேர்தலில் தமிழக மக்கள் சரியான பாடம் புகட்டுவார்கள் என்பதை தெரிவித்துக்கொள்கிறேன்.
TMNSDD251	இலகுவாக கையடக்க தொலைபேசி இணைப்புகள் வழங்கப்படுவது தேசிய பாதுகாப்புக்கு அச்சுறுத்தலாக அமைந்துள்ளது என பாதுகாப்பு தரப்பினர் தெரிவித்துள்ளனர்.
TMNSDD252	பணத்தை செலுத்துவதன் மூலம் எவரும் கையடக்க தொலைபேசி இணைப்புகளை பெற்றுக் கொள்ள முடியும்.
TMNSDD253	இவ்வாறான இணைப்புகளின் ஊடாக தீவிரவாதிகள் இலகுவாக தொடர்புகளை ஏற்படுத்திக் கொள்வதாக காவல்துறையினர் தெரிவித்தனர்.
TMNSDD254	இதன் காரணமாக கையடக்க தொலைபேசி இணைப்புகளை பெறுவோரின் அடையாளத்தை உறுதிப்படுத்த வேண்டியது கட்டாயமாக்கப்பட வேண்டியது அவசியம் என கொழும்பு குற்றத் தடுப்பு பிரிவின் பணிப்பாளர் சரத் லூகொட தெரிவித்தார்.
TMNSDD255	அண்மையில் பாதுகாப்புச் செயலாளர் இலக்கு வைத்து மேற்கொள்ளப்பட்ட குண்டு தாக்குதலின் போது கையடக்க தொலைபேசிகள் பயன்படுத்தப்பட்டுள்ளமை விசாரணைகளில் இருந்து தெரியவந்துள்ளதாக தெரிவிக்கப்பட்டுள்ளது.
TMNSDD256	நாட்டில் ஏற்பட்டிருக்கும் சமாதானத்தைக் குழப்பி, மீண்டுமொரு பயங்கரவாத நிலைமையைத் தோற்றுவிக்க புலி ஆதரவு சக்திகளால் மேற்கொள்ளப்படும் முயற்சிகளை முறியடிப்பதாயின் பாரிய படை பலத்தைத் தொடர்ந்தும் பேணுவதுடன், இலங்கையின் புலனாய்வுத் துறையை மேலும் பலப்படுத்தவேண்டிய தேவை காணப்படுவதாக பாதுகாப்பு செயலாளர் கோத்தபாய ராஜபக்ஷ தெரிவித்தார்.
TMNSDD257	புலிகளின் உயர்மட்டத் தலைமைகள் அழிக்கப்பட்டபோதும் உயிருடன் தப்பிச் சென்ற புலி உறுப்பினர்கள் மற்றும் வெளிநாடுகளில் உள்ள புலி ஆதரவாளர் இலங்கையில் குழப்பத்தை ஏற்படுத்தி, நாட்டில் பிளவை ஏற்படுத்துவதன் ஊடாக தனியான அரசொன்றை உருவாக்குவதென்ற இலக்கில் உறுதியாக இருப்பதாக அவர் குறிப்பிட்டார்.
TMNSDD258	லேக்ஹவுஸ் நிறுவனமும் இலங்கை மன்றக் கல்லூரியும் இணைந்து இலங்கை மன்றக் கல்லூரி மண்டபத்தில் நேற்று முன்தினம் ‘நாட்டின் எதிர்காலத்தில் தேசிய பாதுகாப்புக்குக் காணப்படும் சவால்கள்’ எனும் தொனிப்பொருளில் ஏற்பாடு செய்திருந்த கருத்தரங்கில் கலந்துகொண்டு உரையாற்றும்போதே பாதுகாப்புச் செயலாளர் மேற்கண்ட கருத்துக்களைத் தெரிவித்தார்.
TMNSDD259	அங்கு தொடர்ந்தும் உரையாற்றிய அவர், புலிகளின் தலைமைத்துவம் பாதுகாப்புத் தரப்பினரால் ஒழிக்கப்பட்டபோதும், வெளிநாடுகளிலுள்ள புலி ஆதரவு சக்திகள் மீண்டும் ஒன்றிணைந்து பயங்கரவாதத்தை நாட்டில் மீண்டும் தோற்றுவிப்பதற்கான முயற்சிகளை எடுப்பது தெரியவந்துள்ளது.
TMNSDD260	இந்த நடவடிக்கையானது நாட்டின் தேசிய பாதுகாப்புக்குப் பாரிய அச்சுறுத்தலாகவும், சவாலாகவும் அமைந்துள்ளது.
TMNSDD261	இந்த சவாலை எதிர்கொள்வதாயின் பாதுகாப்புத் தரப்பின் புலனாய்வுப் பிரிவை மேலும் பலப்படுத்துவதுடன், தற்பொழுது நாட்டில் காணப்படும் பாரிய படைப்பலத்தை தொடர்ந்தும் பலமாகப் பேணவேண்டிய சூழ்நிலை காணப்படுகிறது.
TMNSDD262	இதனாலேயே வடக்கின் பல பகுதிகளில் தொடர்ந்தும் பாதுகாப்புத் தரப்பினரின் முகாம்களைப் பேணவேண்டிய தேவை எமக்குக் காணப்படுகிறது.
TMNSDD263	தேவைப்படும் பட்சத்தில் புலிகளால் பலமான பிரதேசங்களாகக் கருதப்பட்ட இடங்களில் மேலதிக முகாம்களை அமைப்பதற்கும் நடவடிக்கை எடுக்கப்படும்.
TMNSDD264	இறைமை உள்ள நாடென்ற ரீதியில் நாட்டின் எந்தப் பகுதியிலும் இராணுவ முகாம்களை அமைப்பதற்கு எமக்கு உரிமை உள்ளது.
TMNSDD265	வெளிநாடுகளிலுள்ள புலி ஆதரவு சக்திகள் வெளிநாடுகளில் பல்வேறு வழிகளில் தொடர்ந்தும் நிதிகளைத் திரட்டுகின்றன.
TMNSDD266	புலிகளின் முக்கிய தலைமைத்துவம் இல்லாமல் செய்யப்பட்ட பின்னர் வெளி நாடுகளிலுள்ள அவர்களின் முக்கிய உறுப்பினர்கள் மத்தியில் குழப்பங்கள் ஏற்பட்டு இரு குழுக்களாகப் பிரிந்துள்ளன.
TMNSDD267	உருத்திரகுமாரன் தலைமையிலான குழுவும், நெடியவன் தலைமையிலான குழுவும் காணப்படுகின்றன.
TMNSDD268	நெடியவன் தலைமையிலான குழுவில் வெளிநாடுகளில் தமிழ் மொழியைக் கற்பிக்கும் பாடசாலைகள் என 350ற்கும் அதிகமான பாடசாலைகள் அமைக்கப்பட்டு அதில் கல்வி பயிலும் ஆயிரக்கணக்கான மாண வர்களிடம் பணம் செலவிடப்படுகிறது.
TMNSDD269	அதுமட்டுமன்றி பாடசாலைகளில் நடைபெறும் நிகழ்வுகளுக்கு மேல் அதிகமாகப் பணம் செலவிடப்படுகிறது.
TMNSDD270	இவ்வாறு திரட்டப்படும் பணம் புலி ஆதரவு அமைப்புக்களுக்கு நேரடியாகச் செல்கிறது.
TMNSDD271	இந்தப் பாடசாலைகளில் கல்விகற்கும் மாணவர்களுக்கு இலங்கை அரசாங்கத்துக்கு எதிராகவும், சிங்கள மக்களுக்கு எதிராகவும் கருத்துக்கள் வழங்கப்பட்டு அவர்களின் மனங்கள் மாற்றப்படுகின்றன.
TMNSDD272	இதுமாத்திரமன்றி புலி ஆதரவு அமைப்புக்கள் வெளிநாடுகளில் தொடர்ந்தும் பல்வேறு சட்டவிரோத செயற்பாடுகளில் ஈடுபடுகின்றனர்.
TMNSDD273	இதில் முக்கியமானது ஆட்கடத்துவது. இலங்கையிலிருந்து வெளிநாடு செல்லவிரும்புவோரை சட்டவிரோதமாக வெளிநாட்டுக்கு அழைத்துச்செல்வது.
TMNSDD274	இதன் ஊடாகப் பெருமளவு பணம் அவர்களுக்குக் கிடைக்கிறது.
TMNSDD275	அத்துடன், போதைப்பொருட் கடத்தல் உள்ளிட்ட பல்வேறு சட்டவிரோத செயற்பாடுகள் மூலம் புலி ஆதரவு சக்திகள் பணம் சேகரிக்கின்றனர்.
TMNSDD276	இவ்வாறு சேகரித்த பணத்தைப் பயன்படுத்தி வெளிநாடுகளிலுள்ள பொது அமைப்புக்கள் மற்றும் சில அரசியல் வாதிகளை விலைக்கு வாங்கி இலங்கைக்கு எதிரான பிரசாரங்களுக்கு அவர்களைப் பயன்படுத்துகின்றனர்.
TMNSDD277	இதுமாத்திரமன்றி, பிரிட்டிஷ் தமிழ் போரம், உலகத் தமிழர் பேரவை போன்ற புலி ஆதரவு அமைப்புக்களும் செயற்படுகின்றன.
TMNSDD278	இந்த அமைப்புக்கள் பல்வேறு வழிகளில் நிதி சேகரித்து இலங்கை அரசாங்கத்துக்கு எதிரான செயற்பாடுகளில் ஈடுபடுகின்றன.
TMNSDD279	கனடா போன்ற நாடுகளில் அதிகளமான தமிழ் சமூகத்தினர் வாழ்கின்றனர்.
TMNSDD280	அவர்களின் வாக்குப் பலத்தைப் பெற்றுக்கொள்வதற்காக அந்நாட்டின் உள்ளூர் அரசியல் வாதிகள் அவர்களுக்கு ஆதரவான பிரசாரங்களில் ஈடுபடுகின்றனர்.
TMNSDD281	ஐரோப்பிய நாடுகள் உட்பட வெளிநாடுகளில் அந்நாட்டுப் பிரஜைகள் தமது வாக்குப் பலத்தை முழுமையாகப் பயன்படுத்துவதில்லை.
TMNSDD282	இந்த நிலையிலேயே அங்கு சென்று குடியேறிய இலங்கைத் தமிழர்கள் போன்ற சிறுபான்மை இனங்கள் தமது வாக்குகளை இலங்கை அரசாங்கத்துக்கு எதிரான ஒரு ஆயுதமாகப் பயன்படுத்தி அந்நாட்டில் உள்ளூர் அரசியல் வாதிகளின் ஆதரவைப் பெற்றுக் கொள்ளுகின்றனர்.
TMNSDD283	பிரிட்டிஷ் தமிழ் போரம் போன்ற புலி ஆதரவு அமைப்புக்கள் பல்வேறு இடங்களுக்குச் சென்று அந்நாட்டிலுள்ள அரசியல்வாதிகள் மற்றும் சர்வதேச அமைப்புக்களுக்குப் பணம் கொடுத்து அவர்களை விலைக்கு வாங்கும் முயற்சிகளில் தொடர்ந்தும் ஈடுபடுகின்றன.
TMNSDD284	இதற்கு ஒரு சிறந்த உதாரணமாக சர்வதேச மன்னிப்புச் சபைக்கு புலி ஆதரவு அமைப்பொன்று அண்மையில் 50 ஆயிரம் அமெரிக்க டொலர்களை உதவியாக வழங்கியது.
TMNSDD285	இந்த அமைப்பே இலங்கைக்கு எதிரான சேனல்-4 வீடியோ காட்சிக்கு ஆதரவாகக் குரல்கொடுத்து வருகின்ற அமைப்பாகும்.
TMNSDD286	இந்த சக்திகளின் ஒரே நோக்கம் இலங்கையில் தொடர்ந்தும் குழப்பத்தை ஏற்படுத்தி, நாட்டைப் பிளவுபடுத்தி அதன் ஊடாகத் தமது இலக்கான தனியான அரசாங்கமொன்றை உருவாக்குவதேயாகும்.
TMNSDD287	இறுதிக்கட்ட நடவடிக்கையின்போது தப்பிச் சென்று வெளிநாடுகளில் வசித்துவரும் முன்னாள் புலி முக்கியஸ்தர்கள் இலங்கையின் பல பகுதிகளில் வசித்துவரும் முன்னாள் புலி உறுப்பினர்களைத் தொலைபேசி மூலம் தொடர்புகொண்டு மீண்டும் ஒன்றிணைந்து பயங்கரவாத செயற்பாடுகளில் ஈடுபடுவதற்குத் தூண்டுகின்றனர்.
TMNSDD288	புலி ஆதரவு சக்திகளின் இந்த நடவடிக்கையானது நாட்டின் தேசிய பாதுகாப்புக்குப் பாரிய அச்சுறுத்தலாக அமைந்துள்ளது.
TMNSDD289	இந்த அச்சுறுத்தலை எதிர்கொள்வதாயின் பாதுகாப்புப் படையின் புலனாய்வுத்துறையை பலமாக வைத்திருப்பதுடன், தற்பொழுது காணப்படும் பாரிய படைபலத்தைத் தொடர்ந்தும் பலமான நிலையிலேயே பேண வேண்டியுள்ளது.
TMNSDD290	இந்தக் காரணத்துக்காகவே நாம் பாரிய படைபலத்தைத் தொடர்ந்தும் பேணி வருகின்றோம்.
TMNSDD291	இதனை அறிந்துகொள்ளாமல் உள்ளூரிலுள்ள சிலரும், வெளிநாடுகளிலுள்ளவர்களும் இலங்கை இராணுவமயம் படுத்தப்பட்டதாகவும், வரவுசெலவுத் திட்டத்தில் பாதுகாப்புத் துறைக்குப் பெருமளவு நிதி ஒதுக்கப்பட்டிருப்பதாகவும் விமர்சனங்களை முன்வைக்கின்றன.
TMNSDD292	நாட்டின் தேசிய பாதுகாப்புக்குக் காணப்படும் அச்சுறுத்தலை எதிர்கொள்வதற்காக முன்னர் புலிகளின் முக்கிய பகுதிகளாகக் காணப்பட்ட இடங்களில் தொடர்ந்தும் படை முகாம்களைப் பேணவேண்டியுள்ளது.
TMNSDD293	தேவைப்படும் பட்சத்தில் புதிய முகாம்களையும் நாம் அமைப்பதற்குத் தயாராகவுள்ளோம்.
TMNSDD294	இதுமாத்திமன்றி கடற்படை மற்றும் விமானப் படையையும் தொடர்ந்தும் பலமான நிலையில் பேணுவதற்கே நாம் நடவடிக்கை எடுத்துள்ளோம்.
TMNSDD295	இலங்கை இராணுவமயப் படுத்தப்பட்டுள்ளது என சர்வதேச ரீயில் முன்னெடுக்கப்படும் பிற சாரங்களில் எந்தவிதமான உண்மையும் இல்லை.
TMNSDD296	இலங்கைக்கு எதிராக சர்வதேச ரீதியில் அவப்பெயரை ஏற்படுத்தும் நோக்கிலேயே இவ்வாறான பிரசாரங்கள் முன்னெடுக்கப்படுகின்றன.
TMNSDD297	இலங்கை அரசாங்கத்துக்கும், பாதுகாப்புத் தரப்பினருக்கும் எதிராக சர்வதேச ரீதியில் முன்னெடுக்கப்படும் மற்றுமொரு பிரசாரம்தான் மனிதாபிமான நடவடிக்கையின் போது கொல்லப்பட்டவர்களின் எண்ணிக்கை தொடர்பானது.
TMNSDD298	பெரும் எண்ணிக்கையானவர்கள் பாதுகாப்புப் படையினரின் மனிதாபிமான நடவடிக்கையின்போது கொல்லப்பட்டதாக பிரசாரங்கள் முன்னெடுக்கப்படுகின்றன.
TMNSDD299	இதில் எந்தவிதமான உண்மையும் இல்லை.
TMNSDD300	இறுதிக்கட்ட நடவ டிக்கையின் போது கொல்லப் பட்டவர்கள் மற்றும் காயமடைந்தவர்கள் குறித்த சரியான தவல்களை அறிந்துகொள்வதற்காக வடக்கில் குடிசன மதிப்பீடு மற்றும் புள்ளி விபரவியல் திணைக்களத்தால் கணக்கெடுப்பொன்று நடத்தப்பட்டுள்ளது.
TMNSDD301	இந்தக் கணக்கெடுப்புப் பணிகள் யாவும் பூர்த்தியடைந்திருக்கும் நிலையில் எதிர்வரும் வாரங்களில் இதன் அறிக்கை வெளியிடப்படவுள்ளது.
TMNSDD302	கொல்லப்பட்ட பொதுமக்களின் எண்ணிக்கை தொடர்பில் வெளியான தகவல்களுக்கும் உண்மைத் தகவல்களுக்கும் இடையில் பாரிய வித்தியாசம் உள்ளது. மிகக் குறைந்த அளவான பொதுமக்களே கொல்லப்பட்டுள்ளனர்.
TMNSDD303	குடிசன மதிப்பீடு மற்றும் புள்ளிவிபரவியல் திணைக்களத்தால் நடத்தப்பட்ட கணக்கெடுப்பின் மூலம் இறுதிக்கட்ட நடவடிக்கைகளில் கொல்லப்பட்டவர்கள், காயமடைந்தவர்கள், சட்டவிரோதமாக நாட்டைவிட்டு வெளியேறியவர்கள் உள்ளிட்ட சகல தரப்பினர் பற்றியும் சரியான எண்ணிக்கையான தகவல்கள் வெளியாகும்.
TMNSDD304	பாதுகாப்புத் தரப்பினரின் மனிதாபிமான நடவடிக்கையின் போது இனஅழிப்புக்கள் இடம் பெற்றதாகவும், மனித உரிமை மீறல்கள் மற்றும் போர்க்குற்ற மீறல்கள் இடம்பெற்றதாகவும் புலி ஆதரவு சக்திகளால் சர்வதேச ரீதியில் பிரசாரங்கள்
TMNSDD305	எமது பாதுகாப்புத் தரப்பினரின் வெற்றியைக் குறைத்து மதிப்பிடும் நோக்கிலேயும் அவர்களின் நற்பெயருக்குக் களங்கம் ஏற்படுத்தும் வகையிலுமே இவ்வாறான பிரசாரங்கள் முன்னெடுக்கப்படுகின்றன.
TMNSDD306	இலங்கையின் பாதுகாப்புப் படையினர் துறைசார் நிபுணத்துவம் பெற்ற நன்கு பயிற்சி அளிக்கப்பட்டவர்கள்.
TMNSDD307	புலிகள் தரப்பிலேயே போர்க்குற்ற மீறல்கள் இடம்பெற்றுள்ளன.
TMNSDD308	இதற்கு சிறந்த உதாரணமாக அண்மையில் சாட்சியமளித்த மதகுரு ஒருவர் வழங்கிய சாட்சியத்தைக் குறிப்பிட முடியும்.
TMNSDD309	600 சிறுவர்கள் தேவாலய மொன்றில் பாதுகாப்பாக தங்கியி ருந்தபோது அங்கு வந்த புலி உறுப்பினர்கள் அவர்களைப் பலவந்தமாக அழைத்துச் செல்ல முற்பட்டதுடன், முறண்டுபிடித்தவர்கள் மீது தாக்குதல் நடத்தியதாகவும், இதன்போது காயமடைந்தவர்களை கொலைசெய்துவிட்டுச் சென்றுள்ளனர்.
TMNSDD310	இதுபோன்ற உண்மையான தகவல்கள் விரைவில் சர்வதேச சமூகத்துக்கு வெளிக்கொணரப்படும்.
TMNSDD311	போருக்குப் பின்னரான நிலையில் சரியான முறையில் சமூகங்களுக்கிடையில் நல்லிணக்கம் ஏற்படுத்தப்படவில்லை என இலங்கைக்கு எதிராக பிரசாரங்கள் முன்னெடுக்கப்படுகின்றன.
TMNSDD312	சர்வதேச நாடுகள் எதிர் பார்க்கும் நல்லிணக்கம் இலங்கையில் இடம்பெறவில்லை என்பதே உண்மை.
TMNSDD313	போர்க்குப் பின்னரான இலங்கையில் எவ்வாறு சமூகங்களுக்கிடையில் நல்லிணக்கம் ஏற்படுத்தப்படவேண்டுமோ அதற்கான நடவடிக்கைகள் எடுக்கப்பட்டுள்ளன.
TMNSDD314	நல்லிணக்கத்தை ஏற்படுத்தும் நோக்கிலேயே ஜனாதிபதி அவர்கள் கற்றுக்கொண்ட பாடங்கள் மற்றும் நல்லிணக்க ஆணைக்குழுவை அமைத்து அதன் ஊடாக அறிக்கையொன்றையும் பெற்றுள்ளார்.
TMNSDD315	இந்த ஆணைக்குழுவின் அறிக்கையை ஆராய்ந்து அதன் பரிந்துரைகளை நிறைவேற்றுவதற்கு பல குழுக்களும் அமைக்கப்பட்டுள்ளன.
TMNSDD316	நல்லிணக்கத்தை ஏற்படுத்த சகல நடவடிக்கைகளும் எடுக்கப்பட்டுள்ளன.
TMNSDD317	நாட்டில் தற்போது காணப்படும் அமைதியான சூழலில் தமிழ், சிங்கள, முஸ்லிம், பறங்கிய இனங்கள் ஒற்றுமையாக வாழ்ந்து வருகின்றன.
TMNSDD318	வடக்கு, கிழக்கில் பல்வேறு அபிவிருத்திகள் முன்னெடுக்கப்படுகின்றன.
TMNSDD319	இடம்பெயர்ந்த சுமார் 2 இலட்சத்து 50 ஆயிரம் பேரில் 3 ஆயிரம் பேரைத் தவிர எஞ்சியவர்கள் குறைந்த காலத்துக்குள் மீள்குடியமர்த்தப்பட்டுள்ளனர்.
TMNSDD320	அத்துடன் பாதுகாப்புத் தரப்பினரிடம் சரணடைந்த 11 ஆயிரம் பேரில் 700 பேரைத் தவிர எஞ்சியவர்கள் சமூகத்துடன் இணைக்கப்பட்டுள்ளதுடன், அவர்கள் தமது வாழ்க்கையை முன்னெடுத்துச் செல்வதற்கு உதவிகளும் வழங்கப்பட்டுள்ளன.
TMNSDD321	மிகவும் குறுகிய காலத்தில் இந்த நடவடிக்கைகள் எடுக்கப்பட்டுள்ளன.
TMNSDD322	மோதல்கள் நடைபெற்ற வேறெந்தவொரு நாட்டிலும் இவ்வளவு குறுகிய காலத்துக்கள் இவ்வாறான நடவடிக்கைகள் எடுக்கப்படவில்லை.
TMNSDD323	இலங்கையின் பூகோள அமைவிடம் காரணமாக பல்வேறு சர்வதேச நாடுகள் இலங்கை மீது அக்கறை காட்டுவதுடன், இலங்கை தம்முடன் மாத்திரமே சார்ந்திருக்கக் கூடாது என்பதிலும் சில நாடுகள் அக்கறையுடன் செயற்படுவதாக தெரிவித்தார்.
TMNSDD324	இலங்கை இறைமையுள்ள நாடு.
TMNSDD325	இலங்கையில் சீனாவின் தலையீடு அதிகரித்திருப்பதாகக் குற்றச்சாட்டுக்கள் உள்ளன.
TMNSDD326	இடையில் நீண்டகாலமாக வர்த்தக ரீயிலான உறவுகள் காணப்படுகின்றன.
TMNSDD327	இதுவே தற்பொழுதும் தொடர்கின்றன.
TMNSDD328	அதேநேரம், எகிப்து, துனீசியா, லிபியா போன்ற நாடுகளில் மக்கள் புரட்சிகளை ஏற்படுத்தி அரசாங்கங்களைக் கவிழ்க்கும் முயற்சிகள் மேற்கொள்ளப்பட்டன.
TMNSDD329	இதுபோன்றதொரு நிலையை இலங்கையில் மேற்கொள்வதற்கும் முயற்சிக்கப்படுவதாக எமக்கு அறியக் கிடைத்தது.
TMNSDD330	இலங்கையில் அவ்வாறானதொரு நிலையை ஏற்படுத்த முடியாது.
TMNSDD331	இலங்கை அரசாங்கமானது மக்களின் வாக்குப் பலத்தால் ஜனநாயக ரீதியில் தேர்ந்தெடுக்கப்பட்டது.
TMNSDD332	அண்மையில் நடைபெற்ற தேர்தல் மூலம் இந்த அரசாங்கத்துக்கு மக்கள் மத்தியில் பாரிய ஆதரவு உள்ளது என்பது தெளிவாகப் புலனாகியுள்ளது.
TMNSDD333	இதேவேளை, பல்கலைக்கழக மாணவர்கள் மத்தியில் குழப்பத்தை ஏற்படுத்தி அவர்களை வீதிக்கு இறக்கி நாட்டில் குழப்பநிலையொன்றை ஏற்படுத்துவதற்கு சில சக்திகள் முயற்சிக்கின்றன.
TMNSDD334	இதற்கு நாம் இடமளிக்கக் கூடாது.
TMNSDD335	இலங்கையர்கள் என்ற ரீதியில் நாட்டின் மீது பற்றுவைத்து தேசிய பாதுகாப்புக்குக் காணப்படும் அச்சுறுத்தலையும், இலங்கைக்கு சர்வதேச ரீதியில் காணப்படும் சவால்களையும் வெற்றிகொள்வதற்கு அனைவரும் அரசியல் வேறுபாடுகளை மறந்து ஒன்றிணைய வேண்டும் என்றும் பாதுகாப்புச் செயலாளர் தனதுரையில் கேட்டுக்கொண்டார்.
TMNSDD336	உலகம் முழுதும் தினந்தோறும் 20 கோடி செல்போன் குறுந்தகவலை அமெரிக்க தேசிய பாதுகாப்பு அமைப்பு கண்காணித்து வருவதாக அமெரிக்க உளவு அமைப்பின் முன்னாள் உயர் அதிகாரி ஸ்னோடென் மீண்டும் பரபரப்பு தகவலை வெளியிட்டுள்ளார்.
TMNSDD337	அமெரிக்க உளவு அமைப்பின் உயர் அதிகாரியாக பணியாற்றியவர் எட்வர்டு ஸ்னோடென்.
TMNSDD338	இவர் அமெரிக்கா பற்றிய ரகசியங்களை அவ்வப்போது வெளியிட்டு வருகிறார்.
TMNSDD339	இதனால் அமெரிக்காவில் வாழ முடியாமல் ரஷ்யாவில் தஞ்சம் புகுந்துள்ளார்.
TMNSDD340	உலகம் முழுதும் தினந்தோறும் மொபைலில் பயன்படுத்தும் 20 கோடி குறுந்தகவலை அமெரிக்க தேசிய பாதுகாப்பு அமைப்பு திரட்டி, கண்காணித்து வருவதாக தற்போது பரபரப்பு தகவலை வெளியிட்டுள்ளார்.
TMNSDD341	இத்தகவலை தி கார்டி யன் நாளிதழும், சேனல் 4ம் பகிரங்கப்படுத்தி உள்ளன.
TMNSDD342	குறுந்தகவல் அனுப்புவதன் மூலம் அவர்கள் எங்கு இருக்கிறார்கள், யாருடன் தொடர்பு கொள்கின்றனர், அவர்களது கிரெடிட் கார்டு தகவல்கள் பற்றியும் அந்த அமைப்பு தகவல் திரட்டியது.
TMNSDD343	மேலும் பிரிட்டிஷ் அரசுக்கும் அத்தகவல்களை அனுப்பி பரிசோதிக்கிறது.
TMNSDD344	ஆனால் அவர்களுக்கு ஒரு குறிப்பிட்ட அளவு மட்டுமே பரிசோதிக்க அனுமதிக்கிறது.
TMNSDD345	இதற்கு டிஷ்பையர் என்று பெயர் வைத்துள்ளனர்.
TMNSDD346	டிஷ்பையரின் பணியானது, குறுந்தகவல் அனுப்புவது, மிஸ்டு கால் அலர்ட், சர்வதேச ரோமிங் கட்டணங்கள் பற்றிய அனைவரின் தகவலையும் திரட்டி ஆய்வு செய்வதாகும்.
TMNSDD347	மேலும் அவர்களின் வங்கி கிரெடிட் கார்டு எண்ணையும் கண்காணிக்கிறது.
TMNSDD348	இதுபற்றி அமெரிக்க அதிபர் நேற்று பேட்டி தருவதாக இருந்தது.
TMNSDD349	ஆனால், ஸ்னோடென் திடீரென நேற்று முன்தினமே இத்தகவலை வெளியிட்டுள்ளார்.
TMNSDD350	`` இலங்கை சிறையில் அடைக்கப்பட்டுள்ள தமிழக மீனவர்களை விடுவிக்க தேசிய பாதுகாப்பு ஆலோசகர் சிவசங்கர் மேனன் மூலம் நடவடிக்கை எடுக்கப்படும் `  என்று பிரதமர் மன்மோகன் சிங் கூறினார்.
TMNSDD351	மீனவர்கள் கைது நடவடிக்கை தொடர்பாக புது தில்லியில் தன்னை சந்தித்த திமுக எம்.பி.க்களிடம் அவர் இதற்கான உறுதியை அளித்தார்.
TMNSDD352	புது தில்லியில் நாடாளுமன்ற வளாகத்தில் உள்ள பிரதமர் அலுவலகத்தில் மன்மோகன் சிங்கை டி.ஆர். பாலு தலைமையிலான திமுக எம்.பி.க்கள் குழு வியாழக்கிழமை சந்தித்து மனு அளித்தனர்.
TMNSDD353	மக்களவை உறுப்பினர்கள் பழனிமாணிக்கம், டி.கே.எஸ். இளங்கோவன், செல்வகணபதி, ஏ.கே.எஸ். விஜயன், வேணுகோபால், தயாநிதி மாறன், தாமரைச்செல்வன், ஈ.ஜி. சுகவனம், ஹெலன் டேவிட்சன், எஸ்.ஆர். ஜெயதுரை, வசந்தி ஸ்டான்லி, எஸ். தங்கவேலு, ஏ.ஏ. ஜின்னா உள்ளிட்டோர் இக்குழுவில் இடம்பெற்றிருந்தனர்.
TMNSDD354	தமிழக மீனவர்களுக்கும் இலங்கை மீனவர்களுக்கும் இடையே சென்னையில் கடந்த ஜனவரி 29-ஆம் தேதி பேச்சுவார்த்தை நடைபெற்ற நிலையில், பிப்ரவரி 1-ஆம் தேதி 57 தமிழக மீனவர்களை இலங்கை கடற்படை சிறைப்பிடித்துச் சென்றுள்ளதை விளக்கி அவர்கள் பிரதமரிடம் மனு அளித்தனர்.
TMNSDD355	இலங்கை ஒருபுறம் இரு தரப்பு மீனவர்களிடையே நீடித்துவரும் பிரச்னைக்குத் தீர்வு காண்பதாக கூறிக் கொண்டு, மறுபுறம் தமிழக மீனவர்களைக் கைது செய்யும் போக்கு தவறானது என்றும் திமுக எம்.பி.க்கள் சுட்டிக்காட்டினர்.
TMNSDD356	இந்த சந்திப்பு தொடர்பாக செய்தியாளர்களிடம் டி.கே.எஸ். இளங்கோவன் கூறியது:  `` சென்னையில் தமிழக - இலங்கை மீனவர்கள் இடையிலான சந்திப்பு முறையாக நடைபெறவில்லை.
TMNSDD357	அக்கூட்டத்தை தமிழக அரசுதான் ஏற்பாடு செய்ததுபோல ஒரு தோற்றம் மட்டுமே உருவாக்கப்பட்டது.
TMNSDD358	பாதிக்கப்பட்ட மீனவர்களுக்கு எவ்வித தீர்வும் கிடைக்கவில்லை.
TMNSDD359	அதை உறுதிப்படுத்தும் வகையில்தான் பேச்சுவார்த்தை முடிந்த பிறகும் தமிழக மீனவர்கள் 57 பேரை இலங்கை கடற்படை சிறைப்பிடித்துள்ளது.
