ID	Value
TMSED2194	அதன்\PR_PRP பின்\N_NST புதிதாகத்\RB தொடங்கப்பட்ட\JJ ஆசிரியர்\N_NN பயிற்சி\N_NN நிறுவனங்கள்\N_NN அனேகமாக\RB இல்லை\V_VM என்றே\CC_CCS_UT சொல்லிவிடலாம்\V_VM_VF .\RD_PUNC
TMSED2195	அந்நிறுவனப்\JJ படிப்புகளுக்குச்\N_NN சந்தை\N_NN மதிப்பு\N_NN வெகுவாகக்\RB குறைந்தும்\V_VM_VNF போனது\V_VM_VF .\RD_PUNC
TMSED2196	சமீப\JJ காலமாக\RB பிஎட்\N_NN படிப்புக்குச்\N_NN சந்தை\N_NN மதிப்பு\N_NN கூடியிருக்கிறது\V_VM_VF .\RD_PUNC
TMSED2197	ஆகவே\CC_CCS கடந்த\JJ ஐந்தாண்டுகளில்\N_NN தொடங்கப்பட்ட\JJ கல்வியியல்\N_NN கல்லூரிகளின்\N_NN எண்ணிக்கை\N_NN மட்டும்\PSP ஐந்நூற்றுக்கும்\QT_QTC மேல்\PSP .\RD_PUNC
TMSED2198	இவ்வாண்டு\N_NN எண்ணிக்கை\N_NN மேலும்\CC_CCD கூடி\V_VM_VNF அறுநூற்றைக்\QT_QTC கடந்திருக்கலாம்\V_VM_VF .\RD_PUNC
TMSED2199	எந்தெந்த\JJ வகைகளில்\N_NN கல்வியை\N_NN வணிகமாக்க\V_VM_VINF முடியும்\V_VAUX என்பதற்குச்\CC_CCS_UT சான்று\N_NN தான்\RP_RPD வெகுவேகமாக\RB முளைத்த\JJ கல்வியியல்\N_NN கல்லூரிகள்\N_NN .\RD_PUNC
TMSED2200	அரசு\N_NN கல்வியியல்\N_NN கல்லூரிகள்\N_NN ,\RD_PUNC அரசு\N_NN நிதியுதவி\N_NN பெறும்\JJ கல்வியியல்\N_NN கல்லூரிகள்\N_NN ஆகியவை\N_NN மட்டுமே\PSP இருந்த\JJ சூழலில்\N_NN சுயநிதிக்\N_NN கல்லூரிகள்\N_NN திடுமெனப்\JJ பெருக்கம்\N_NN அடைந்தன\V_VM_VF .\RD_PUNC
TMSED2201	அவை\PR_PRP ஆண்டுக்கு\N_NN ஐம்பது\QT_QTC நூறு\QT_QTC எனப்\CC_CCS_UT பெருகி\V_VM_VNF இன்று\N_NST அறுநூற்றை\QT_QTC எட்டியிருக்கின்றன\V_VM_VF .\RD_PUNC
TMSED2202	1995\QT_QTC வரை\PSP அரசுக்\N_NN கல்லூரிகளிலும்\N_NN அரசு\N_NN உதவி\N_NN பெறும்\JJ கல்லூரிகளிலும்\N_NN மட்டும்\PSP முழுநேரமாக\RB பிஎட்\N_NNP படிக்க\V_VM_VINF வாய்ப்பிருந்தது\V_VAUX .\RD_PUNC
TMSED2203	குறைந்தபட்ச\JJ இடங்களே\N_NN அவற்றில்\PR_PRP இருந்ததாலும்\V_VM_VNF அங்கு\N_NST இடம்\N_NN கிடைக்க\JJ மதிப்பெண்\N_NN தர\JJ அடிப்படைத்\N_NN தேர்வு\N_NN முறை\N_NN நிலவியதாலும்\N_NN பெரும்பாலானோர்க்குப்\N_NN படிக்க\V_VM_VNF வாய்ப்பில்லை\V_VM_VF .\RD_PUNC
TMSED2204	ஆசிரியப்\JJ பணிக்கு\N_NN எப்போதும்\N_NST தேவை\N_NN இருந்து\V_VM_VNF வருகிறது\V_VAUX .\RD_PUNC
TMSED2205	மேலும்\CC_CCD கலை\N_NN அறிவியல்\N_NN பாடங்களைப்\N_NN படிப்போருக்கான\JJ முக்கியப்\JJ பணியாக\RB ஆசிரியப்\JJ பணியே\N_NN இருக்கிறது\V_VM .\RD_PUNC
TMSED2206	ஆகவே\CC_CCS பிஎட்\N_NNP படிக்க\V_VM_VINF விரும்புவோர்\N_NNV எண்ணிக்கை\N_NN கணிசமாகத்\RB தொடர்ந்து\V_VM_VNF வருகிறது\V_VAUX .\V_VM_VF
TMSED2207	அத்தகையோரின்\N_NN விருப்பத்தை\N_NN நிறைவுசெய்யும்\JJ வகையில்\N_NN பெரும்பாலான\JJ பல்கலைக்கழகங்கள்\N_NN அஞ்சல்\N_NN வழியில்\N_NN பிஎட்\N_NN படிப்பைக்\N_NN கற்பித்துவந்தன\V_VM_VF .\RD_PUNC
TMSED2208	பல்கலைக்கழகங்களுக்கு\N_NN மிக\RP_INTF முக்கியமான\JJ வருவாய்\N_NN ஈட்டும்\V_VM_VNF படிப்பாக\RB பிஎட்\N_NN இருந்தது\V_VM .\RD_PUNC
TMSED2209	பட்டப்படிப்பு\N_NN முடித்த\JJ அனைவரும்\N_NN அஞ்சல்\N_NN வழியில்\N_NN பிஎட்\N_NN படிக்க\V_VM_VINF முனைந்தனர்\V_VM_VF என்று\CC_CCS_UT சொல்லலாம்\V_VM_VF .\RD_PUNC
TMSED2210	இரண்டாயிரத்திலிருந்து\QT_QTC மூவாயிரம்\QT_QTC ரூபாய்க்குள்\N_NN பிஎட்\N_NN படித்துவிடலாம்\V_VM_VF .\RD_PUNC
TMSED2211	அஞ்சல்\N_NN வழிப்\N_NN படிப்புகள்\N_NN எவற்றிற்கும்\PR_PRP இல்லாத\JJ கறாரான\JJ விதிகள்\N_NN அப்போது\N_NST பிஎட்\N_NN படிப்புக்கு\N_NN இருந்தன\V_VM .\RD_PUNC
TMSED2212	சனி\N_NN ,\RD_PUNC ஞாயிறுகளில்\N_NN நடத்தப்படும்\JJ நேரடி\N_NN வகுப்புகளுக்குப்\N_NN பிஎட்\N_NN மாணவர்கள்\N_NN கட்டாயம்\N_NN வர\V_VM_VINF வேண்டும்\V_VAUX .\RD_PUNC
TMSED2213	அதிகபட்ச\JJ வருகைப்\N_NN பதிவு\N_NN அவசியம்\N_NN .\RD_PUNC
TMSED2214	முழுநேரக்\JJ கல்லூரியில்\N_NN பயிலும்\JJ மாணவர்களை\N_NN விடவும்\PSP அஞ்சல்\N_NN வழி\N_NN மாணவர்களுக்கு\N_NN ஆசிரியர்\N_NN பயிற்சிக்\N_NN காலம்\N_NN ,\RD_PUNC செய்முறைப்\N_NN பயிற்சி\N_NN ,\RD_PUNC பதிவேடுகள்\N_NN ஆகியவை\JJ அதிகம்\QT_QTF வலியுறுத்தப்பட்டன\V_VM_VF .\RD_PUNC
TMSED2215	அஞ்சல்\N_NN வழி\N_NN என்றாலும்\CC_CCS_UT பிஎட்\N_NN படிப்பு\N_NN தரம்\N_NN வாய்ந்ததாக\RB விளங்கியது\V_VM_VF .\RD_PUNC
TMSED2216	அஞ்சல்\N_NN வழியில்\N_NN பயின்று\V_VM_VNF பிஎட்\N_NN பட்டம்\N_NN பெற்றோர்\N_NN எண்ணிக்கை\N_NN லட்சக்கணக்கில்\N_NN இருந்ததாலும்\V_VM_VNF அப்போது\N_NST ஆசிரியர்களுக்கு\N_NN அரசுப்\N_NN பணி\N_NN வாய்ப்பு\N_NN மட்டும்\PSP தான்\RP_RPD என்பதாலும்\CC_CCS_UT வேலையில்லாப்\JJ பட்டதாரிகள்\N_NN அதிகரித்தனர்\V_VM_VF .\RD_PUNC
TMSED2217	அனைவருக்கும்\N_NN ஆசிரியர்\N_NN பணி\N_NN வழங்க\V_VM_VINF வேண்டும்\V_VAUX என்னும்\N_NN கோரிக்கை\N_NN வலுத்தது\V_VM_VF .\RD_PUNC
TMSED2218	ஆகவே\CC_CCS அஞ்சல்\N_NN வழிப்\N_NN பிஎட்\N_NN படிப்பை\N_NN நிறுத்திவைப்பது\V_VM_VNG என\CC_CCS_UT அரசு\N_NN முடிவெடுத்தது\V_VM_VF .\RD_PUNC
TMSED2219	அம்முடிவு\N_NN 1990க்குப்\QT_QTC பின்\N_NST தொடங்கி\V_VM_VNF இந்த\DM_DMD ஆண்டு\N_NN ,\RD_PUNC அடுத்த\JJ ஆண்டு\N_NN எனப்\CC_CCS_UT பேச்சளவில்\N_NN இருந்தது\V_VM .\RD_PUNC
TMSED2220	பெரும்\JJ வருவாய்\N_NN வழி\N_NN அடைபட்டுவிடும்\V_VM_VF எனக்\CC_CCS_UT கருதிய\JJ பல்கலைக்கழகங்கள்\N_NN முயன்று\V_VM_VNF அம்முடிவைச்\N_NN சில\QT_QTF ஆண்டுகள்\N_NN தள்ளிப்போடவைத்தன\V_VM_VF .\RD_PUNC
TMSED2221	இந்த\DM_DMD ஆண்டோடு\N_NN பிஎட்\N_NN நிறுத்தப்பட்டுவிடும்\V_VM_VF என்று\CC_CCS_UT சொல்லியே\N_NN நான்கைந்து\QT_QTC ஆண்டுகள்\N_NN ஏராள\JJ மானோரைச்\N_NN சேர்த்துப்\V_VM_VNF பல்கலைக்கழகங்கள்\N_NN வருமானம்\N_NN ஈட்டின\V_VM_VF .\RD_PUNC
TMSED2222	1994ஆம்\QT_QTO ஆண்டோடு\N_NN அஞ்சல்\N_NN வழி\N_NN பிஎட்\N_NN கல்வி\N_NN நிறுத்தப்பட்டது\V_VM_VF .\RD_PUNC
TMSED2223	அதற்குப்\PR_PRP பின்\N_NST வந்த\JJ பத்தாண்டுகளில்\QT_QTC ஆசிரியப்\JJ பணி\N_NN வாய்ப்புகளின்\N_NN நிலை\N_NN மாறிவிட்டது\V_VM_VF .\RD_PUNC
TMSED2224	தனியார்\N_NN பள்ளிகள்\N_NN பெருகின\V_VM_VF .\RD_PUNC அரசுப்\N_NN பள்ளிகளில்\N_NN பணியாற்றிய\JJ ஆசிரியர்கள்\N_NN தனிப்பயிற்சி\N_NN வகுப்புகளில்\N_NN ஈட்டிய\JJ வருமானம்\N_NN ,\RD_PUNC மதிப்பெண்\N_NN பெறும்\JJ பயிற்சி\N_NN முறை\N_NN ,\RD_PUNC அனுபவம்\N_NN ஆகியவற்றை\N_NN மூலதனமாகக்\RB கொண்டு\PSP குழுக்களாகத்\RB தனிப்\N_NN பள்ளிகளைத்\N_NN தொடங்கினர்\V_VM_VF .\RD_PUNC
TMSED2225	பண\JJ முதலீடு\N_NN செய்யும்\V_VM_VNF சில\QT_QTF பணக்காரர்களும்\N_NN துணை\N_NN சேர்ந்தனர்\V_VM_VF .\RD_PUNC
TMSED2226	வெகு\JJ சில\QT_QTF ஆண்டுகளில்\N_NN பள்ளி\N_NN என்பது\CC_CCS_UT குறைந்த\JJ முதலீட்டில்\N_NN நிறைந்த\JJ லாபம்\N_NN தரும்\JJ தொழில்\N_NN என\CC_CCS_UT உணரப்பட்டது\V_VM_VF .\RD_PUNC
TMSED2227	கறுப்புப்\N_NN பணத்தைக்\N_NN கல்வி\N_NN அறக்கட்டளை\N_NN என்னும்\N_NN பெயரில்\N_NN வெள்ளையாக்கவும்\V_VM_VINF கல்வி\N_NN மூலம்\PSP வரும்\JJ வருவாய்க்கு\N_NN வருமான\JJ வரி\N_NN ஏய்ப்பு\N_NN செய்யலாம்\V_VM_VF என்பதாலும்\CC_CCS_UT சமூகத்தில்\N_NN கல்வித்\N_NN தந்தைகளாக\RB வலம்\N_NN வரும்\JJ கௌரவம்\N_NN கிடைக்கும்\V_VM_VNF காரணத்தாலும்\N_NN அரசியல்வாதிகள்\N_NN உள்ளிட்ட\JJ சமூக\JJ ஏய்ப்புப்\N_NN பிரிவினர்\N_NN பலரும்\N_NN கல்விக்\N_NN கொள்ளையில்\N_NN கூட்டாளிகளாகச்\RB சேர்ந்தனர்\V_VM_VF .\RD_PUNC
TMSED2228	ஆகவே\CC_CCS பள்ளிகள்\N_NN பெருகின\V_VM_VF .\RD_PUNC
TMSED2229	அவற்றில்\PR_PRP பணியாற்ற\JJ ஆசிரியர்\N_NN பலர்\N_NN தேவைப்பட்டனர்\V_VM_VF .\RD_PUNC
TMSED2230	ஆனால்\CC_CCS பிஎட்\N_NN படிக்கும்\JJ வாய்ப்பு\N_NN அஞ்சல்\N_NN வழியில்\N_NN மூடப்பட்டுவிட்டதால்\V_VM_VNF அத்தகுதி\N_NN இல்லாமலேயே\RP_NEG தனியார்\N_NN பள்ளிகளில்\N_NN பலர்\N_NN பணியாற்றும்\JJ சூழ்நிலை\N_NN ஏற்பட்டது\V_VM_VF .\RD_PUNC
TMSED2231	இக்கால\JJ கட்டத்தில்\N_NN அரசுப்\N_NN பணி\N_NN வாய்ப்புகளும்\N_NN அதிகரிக்கத்\V_VM_VINF தொடங்கின\V_VM_VF .\RD_PUNC
TMSED2232	அரசுப்\N_NN பள்ளிகளில்\N_NN தொடக்கப்பள்ளிகள்\N_NN நடுநிலைப்\N_NN பள்ளிகளாகவும்\RB நடுநிலைப்\N_NN பள்ளிகள்\N_NN உயர்நிலைப்\N_NN பள்ளிகளாகவும்\RB உயர்நிலைப்\N_NN பள்ளிகள்\N_NN மேல்நிலைப்\N_NN பள்ளிகளாகவும்\RB பெருமளவு\RB தரம்\N_NN உயர்த்தப்பட்டன\V_VM_VF .\RD_PUNC
TMSED2233	மேலும்\CC_CCD நடுவணரசின்\N_NN அனைவருக்கும்\N_NN கல்வித்\N_NN திட்டம்\N_NN (\RD_SYM சர்வசிக்ஷா\N_NN அபியான்\N_NN )\RD_SYM அமலாகி\V_VM_VNF ஆசிரியர்\N_NN தேர்வு\N_NN வாரியம்\N_NN மூலம்\PSP ஆசிரியர்\N_NN பயிற்றுநர்\N_NNV என்னும்\N_NN பணியிடங்கள்\N_NN நிரப்பப்பட்டன\V_VM_VF .\RD_PUNC
TMSED2234	பணி\N_NN ஓய்வு\N_NN மூலம்\PSP உருவாகி\V_VM_VNF நிரப்பப்படாமல்\V_VM_VNF இருந்த\JJ இடங்கள்\N_NN ,\RD_PUNC புதிய\JJ பணியிடங்கள்\N_NN என\CC_CCS_UT ஆசிரியர்களுக்கு\N_NN அரசுப்\N_NN பணி\N_NN வாய்ப்புகள்\N_NN கணிசமாக\RB ஏற்பட்டன\V_VM_VF .\RD_PUNC
TMSED2235	எனவே\CC_CCS பிஎட்\N_NN படிப்புக்கும்\N_NN படித்தவர்களுக்கும்\N_NN தேவை\N_NN அதிகரித்தது\V_VM_VNF இயல்பு\N_NN .\RD_PUNC
TMSED2236	எந்தப்\DM_DMQ பாடத்தைத்\N_NN தொடங்கினால்\V_VM_VNF கூட்டம்\N_NN வரும்\V_VM_VNF என்று\CC_CCS_UT கணக்கிட்டுக்கொண்டிருக்கும்\V_VM_VNF தனியார்\N_NN கல்வி\N_NN நிறுவனங்கள்\N_NN பிஎட்\N_NN படிப்பைக்\N_NN குறிவைத்தன\V_VM_VF .\RD_PUNC
TMSED2237	2005ஆம்\QT_QTO ஆண்டுக்குப்\N_NN பிறகுச்\N_NST சுயநிதிக்\N_NN கல்வியியல்\N_NN கல்லூரிகளைத்\N_NN தொடங்க\V_VM_VINF அரசு\N_NN அனுமதி\N_NN அளித்தது\V_VM_VF .\RD_PUNC
TMSED2238	ஏற்கனவே\CC_CCS வெவ்வேறு\JJ கல்வி\N_NN நிறுவனங்களை\N_NN நடத்திக்கொண்டிருப்போர்\N_NNV தங்கள்\PR_PRP கட்டடக்\JJ கடலின்\N_NN ஒரு\QT_QTC பகுதியைக்\N_NN கல்வியியல்\N_NN கல்லூரிக்கும்\N_NN ஒதுக்கிக்\V_VM_VNF கூடுதல்\N_NNV வருமானத்திற்கு\N_NN வழிகண்டனர்\V_VM_VF .\RD_PUNC
TMSED2239	எளிதாகவும்\RB விரைவிலும்\RB சம்பாதிப்பதற்கு\V_VM_VNG ஏற்ற\JJ தொழில்\N_NN கல்வி\N_NN என்பதை\CC_CCS_UT உணர்ந்திருந்த\JJ பலர்\N_NN எத்தகையக்\JJ கல்வி\N_NN நிறுவனத்தைத்\N_NN தொடங்கலாம்\V_VM_VF எனக்\CC_CCS_UT குழம்பிக்கொண்டிருந்த\V_VM_VNF போது\PSP கல்வியியல்\N_NN கல்லூரிகள்\N_NN முன்\N_NST வந்துநின்றன\V_VM_VF .\RD_PUNC
TMSED2240	திருமண\JJ மண்டபங்களிலும்\N_NN கொட்டகைகளிலும்\N_NN பல\QT_QTF கல்லூரிகள்\N_NN தொடங்கப்பட்டன\V_VM_VF .\RD_PUNC
TMSED2241	படிப்புக்\V_VM_VNF கட்டணம்\N_NN ஒரு\QT_QTC லட்சம்\QT_QTC ,\RD_PUNC அதற்கும்\PR_PRP மேல்\N_NST சில\QT_QTF ஆயிரங்கள்\N_NN எனக்\CC_CCS_UT கல்லூரிகள்\N_NN நிர்ணயித்துக்கொண்டன\V_VM_VF .\RD_PUNC
TMSED2242	இந்தக்\DM_DMD கல்லூரிகளுக்குக்\N_NN கறாரான\JJ விதிமுறைகளை\N_NN உருவாக்காமலேயே\V_VM_VNF கட்டண\JJ நிர்ணயம்\N_NN ஒன்றையும்\N_NN செய்யாமலேயே\V_VM_VNF அரசு\N_NN அனுமதி\N_NN அளித்தது\V_VM_VF .\RD_PUNC
TMSED2243	பத்தாண்டுகளுக்கு\QT_QTC முன்\N_NST இரண்டாயிரம்\QT_QTC ரூபாயில்\N_NN படிக்க\V_VM_VINF முடிந்த\JJ பிஎட்\N_NN கல்வி\N_NN இப்போது\N_NST ஒரு\QT_QTC லட்சம்\QT_QTC ரூபாயைத்\N_NN தாண்டியுள்ளது\V_VM_VF .\RD_PUNC
TMSED2244	தொழிற்கல்வியில்\N_NN கலந்தாய்வு\N_NN முறை\N_NN மூலம்\PSP இடம்\N_NN ஒதுக்குதல்\N_NNV கடைபிடிக்கப்படுகிறது\V_VM_VF .\RD_PUNC
TMSED2245	சுயநிதி\N_NN மருத்துவக்கல்லூரிகள்\N_NN ,\RD_PUNC பொறியியல்\N_NN கல்லூரிகள்\N_NN ஆகியவற்றில்\N_NN அரசு\N_NN ஒதுக்கீட்டு\N_NN இடங்கள்\N_NN என\CC_CCS_UT உள்ளவற்றிற்கும்\JJ கலந்தாய்வு\N_NN முறை\N_NN மூலமே\PSP மாணவர்களைச்\N_NN சேர்க்க\V_VM_VINF முடியும்\V_VAUX .\RD_PUNC
TMSED2246	அரசு\N_NN ,\RD_PUNC அரசு\N_NN நிதி\N_NN உதவி\N_NN பெறும்\JJ கல்வியியல்\N_NN கல்லூரிகளுக்குக்\N_NN கலந்தாய்வு\N_NN முறை\N_NN உள்ளதே\V_VM தவிர\PSP சுயநிதிக்\N_NN கல்வியியல்\N_NN கல்லூரிகளில்\N_NN அரசு\N_NN ஒதுக்கீட்டு\N_NN இடங்களும்\N_NN இல்லை\V_VM ;\RD_PUNC
TMSED2247	கலந்தாய்வு\N_NN முறை\N_NN மூலமான\JJ சேர்க்கையும்\N_NN கிடையாது\V_VM_VF .\RD_PUNC
TMSED2248	இட\JJ ஒதுக்கீட்டைக்\N_NN கடைபிடிக்க\V_VM_VINF வேண்டிய\JJ அவசியமும்\N_NN இல்லை\V_VM .\RD_PUNC
TMSED2249	ஒரு\QT_QTC கல்லூரிக்கு\N_NN நூறு\QT_QTC இடங்கள்\N_NN என்றால்\CC_CCS_UT முழுவதையும்\N_NN கல்லூரி\N_NN நிர்வாகமே\N_NN நிரப்பிக்கொள்ளலாம்\V_VM_VF .\RD_PUNC
TMSED2250	நிர்வாகம்\N_NN சொல்வது\V_VM_VNG தான்\RP_RPD கட்டணம்\N_NN .\RD_PUNC
TMSED2251	கல்வியாண்டு\N_NN தொடங்கும்\V_VM_VNF முன்னரே\N_NST இக்கல்லூரிகள்\N_NN மாணவர்\N_NN சேர்க்கையைத்\N_NN தொடங்கி\V_VM_VNF விடுகின்றன\V_VAUX .\RD_PUNC
TMSED2252	தற்போது\RB அறுநூறு\QT_QTC கல்லூரிகள்\N_NN இருப்பதால்\V_VM_VNG மாணவர்களைப்\N_NN பிடிப்பதில்\V_VM_VNG பெரும்\JJ போட்டி\N_NN .\RD_PUNC
TMSED2253	ஆகவே\CC_CCS எவ்வளவு\QT_QTF சீக்கிரம்\RB மாணவர்களைச்\N_NN சேர்த்து\V_VM_VNF இடங்களை\N_NN நிரப்பிவிட\V_VM_VINF முடியுமோ\V_VM_VNF அதற்கு\PR_PRP நிர்வாகங்கள்\N_NN வேகமாக\RB முயல்கின்றன\V_VM_VF .\RD_PUNC
TMSED2254	காலியிடங்களின்\N_NN எண்ணிக்கை\N_NN குறையக்\JJ குறையக்\JJ கட்டணம்\N_NN அதிகமாகிக்கொண்டே\V_VM_VNF போகும்\V_VM_VF .\RD_PUNC
TMSED2255	கல்வியாண்டின்\N_NN பாதி\N_NN வரை\PSP மாணவர்\N_NN சேர்க்கையை\N_NN நீட்டிக்கும்\JJ இக்கல்லூரிகள்\N_NN ‘\RD_PUNC ஒரே\JJ ஒரு\QT_QTC இடம்\N_NN தான்\RP_RPD உள்ளது\V_VM ’\RD_PUNC என்று\CC_CCS_UT சொல்லிச்\V_VM_VINF சொல்லியே\V_VM_VNF பல\QT_QTF இடங்களுக்கு\N_NN ஆட்களைப்\N_NN பிடித்துவிடும்\V_VM_VNF தந்திரத்தில்\N_NN ஈடுபடுகின்றன\V_VM_VF .\RD_PUNC
TMSED2256	சில\QT_QTF ஆண்டுகளாக\RB ‘\RD_PUNC பிஎட்\N_NN படிப்பு\V_VM_VNF இரண்டு\QT_QTC ஆண்டுகளாக\RB மாறப்போகிறது\V_VM_VF ’\RD_PUNC என்னும்\N_NN வதந்தியை\N_NN இக்கல்லூரிகள்\N_NN பரப்பிவிடுகின்றன\V_VM_VF .\RD_PUNC
TMSED2257	தற்போது\RB ஓராண்டுப்\N_NN படிப்பாக\RB இருக்கும்\V_VM_VNF இதை\PR_PRP இரண்டு\QT_QTC ஆண்டுப்\N_NN படிப்பாக\RB மாற்றக்\V_VM_VNF கோருவதும்\V_VM_VNG இக்கல்லூரிகள்\N_NN தாம்\PR_PRP .\RD_PUNC
TMSED2258	ஓராண்டில்\QT_QTC மாணவர்களிடம்\N_NN குறைவான\JJ தொகையைத்\N_NN தான்\RP_RPD கறக்க\V_VM_VINF முடிகிறது\V_VAUX .\RD_PUNC
TMSED2259	இரண்டு\QT_QTC ஆண்டுகள்\N_NN மாணவர்களைத்\N_NN தம்\PR_PRP கட்டுப்பாட்டில்\N_NN வைத்திருக்க\V_VM_VINF முடியும்\V_VAUX என்றால்\CC_CCS_UT இன்னும்\RB சில\QT_QTF ஆயிரம்\QT_QTC வருமானம்\N_NN தரும்\JJ ஆதாரமாக\RB அவர்கள்\PR_PRP இருப்பார்கள்\N_NNV என்பது\CC_CCS_UT கணக்கு\N_NN .\RD_PUNC
TMSED2260	இது\PR_PRP எந்த\DM_DMQ அளவு\N_NN அரசின்\N_NN பரிசீலனையில்\N_NN இருக்கிறது\V_VM என்பது\CC_CCS_UT தெரியவில்லை\V_VM_VF .\RD_PUNC
TMSED2261	இக்கல்லூரிகள்\N_NN நிர்ப்பந்தித்து\V_VM_VNF இரண்டு\QT_QTC ஆண்டுகளாக்கிவிடும்\V_VM_VNF சாத்தியம்\N_NN இருக்கிறது\V_VM .\RD_PUNC
TMSED2262	ஆனால்\CC_CCS இப்போது\N_NST அப்படி\RB ஆகிவிடும்\V_VM_VF என்று\CC_CCS_UT வதந்தியைப்\N_NN பரப்புதல்\N_NNV மாணவர்\N_NN சேர்க்கைக்கான\JJ ஓர்\JJ உத்தி\N_NN .\RD_PUNC
TMSED2263	ஓராண்டுப்\N_NN படிப்பை\N_NN ஈராண்டுக்குப்\N_NN படிக்கவேண்டுமே\V_VM_VNF என்னும்\N_NN பயத்தில்\N_NN பலர்\N_NN உடனே\N_NST சேர்கின்றனர்\V_VM_VF .\RD_PUNC
TMSED2264	சில\QT_QTF கல்லூரிகள்\N_NN கட்டணம்\N_NN குறைவு\QT_QTF என்று\CC_CCS_UT விளம்பரம்\N_NN செய்கின்றன\V_VM_VF .\RD_PUNC
TMSED2265	தொடக்கத்தில்\N_NN குறைவான\JJ தொகையை\N_NN வாங்கிக்கொள்ளவும்\V_VM_VNF செய்கின்றனர்\V_VAUX .\RD_PUNC
TMSED2266	சேர்ந்த\V_VM_VNF பின்னால்\N_NST சீருடைக்\N_NN கட்டணம்\N_NN ,\RD_PUNC பாடநூல்\N_NN கட்டணம்\N_NN ,\RD_PUNC கட்டடக்\JJ கட்டணம்\N_NN என்றெல்லாம்\CC_CCS_UT ஏதேதோ\RP_RPD காரணங்களைச்\N_NN சொல்லிச்\V_VM_VNF சிறுகச்\JJ சிறுகப்\JJ பணத்தைப்\N_NN பிடுங்குகின்றனர்\V_VM_VF .\RD_PUNC
TMSED2267	பணம்\N_NN கட்டாத\JJ மாணவருக்குத்\N_NN தேர்வு\N_NN நுழைவுச்\N_NN சீட்டு\N_NN தருவதில்லை\V_VM_VF .\RD_PUNC
TMSED2268	கடைசி\QT_QTF நேரத்தில்\N_NN மாணவர்கள்\N_NN அங்கே\N_NST இங்கே\N_NST அலைந்து\V_VM_VNF பணத்தைத்\N_NN திரட்டிக்கட்டித்\V_VM_VNF தேர்வு\N_NN எழுதும்\JJ நிலைக்கு\N_NN ஆளாகின்றனர்\V_VM_VF .\RD_PUNC
TMSED2269	பிஎட்\N_NN படிப்புக்கு\V_VM_VNF என்றால்\CC_CCS_UT வங்கிகள்\N_NN கடன்\N_NN தருவதில்லை\V_VM_VF .\RD_PUNC
TMSED2270	தொழிற்கல்வி\N_NN பயிலும்\V_VM_VNF மாணவர்களுக்குக்\N_NN கடன்\N_NN தரும்\JJ வங்கிகள்\N_NN ஆசிரியர்\N_NN பயிற்சிப்\N_NN படிப்புகளை\N_NN வேலைவாய்ப்பு\N_NN உறுதியற்றவையாகக்\RB கருதுகின்றன\V_VM_VF .\RD_PUNC
TMSED2271	மிகச்\RP_INTF சில\QT_QTF மாணவர்கள்\N_NN பெரிதும்\QT_QTF போராடிக்\V_VM_VNF கடன்\N_NN பெறுகின்றனர்\V_VM_VF .\RD_PUNC
TMSED2272	பெரும்பாலான\JJ மாணவர்கள்\N_NN ஆண்டு\N_NN முழுதும்\N_NN அலைந்து\V_VM_VNF ஓய்ந்துபோவது\V_VM_VNG தான்\RP_RPD மிச்சம்\N_NN .\RD_PUNC
TMSED2273	சில\QT_QTF கல்லூரிகள்\N_NN பண\JJ வேட்டைக்கு\N_NN மிக\RP_INTF அற்பமான\JJ தந்திரங்களை\N_NN வைத்திருக்கின்றன\V_VM_VF .\RD_PUNC
TMSED2274	மாணவர்\N_NN கல்லூரிக்குத்\N_NN தினசரி\N_NST வர\V_VM_VINF வேண்டியதில்லை\V_VAUX ,\RD_PUNC நிர்வாகம்\N_NN சொல்லும்\V_VM_VNF நாட்களில்\N_NN மட்டும்\PSP ,\RD_PUNC அதாவது\CC_CCS எப்போதாவது\RB ,\RD_PUNC வந்தால்\V_VM_VNF போதும்\V_VM_VF .\RD_PUNC
TMSED2275	ஒருவர்\QT_QTC ஏதாவது\N_NN பள்ளியிலோ\N_NN வேறிடத்திலோ\N_NN பணியாற்றிக்கொண்டே\V_VM_VNF படிக்கலாம்\V_VM_VF .\RD_PUNC
TMSED2276	இந்தச்\DM_DMD சலுகை\N_NN வேண்டுமானால்\V_VM_VNF கட்டணம்\N_NN பத்தாயிரம்\QT_QTC அதிகமாகும்\V_VM_VF .\RD_PUNC
TMSED2277	எங்காவது\N_NST பணியாற்றி\V_VM_VNF ஊதியம்\N_NN பெற்றுக்கொண்டே\V_VM_VNF பிஎட்\N_NN படிப்பையும்\N_NN முடித்துவிடலாம்\V_VM_VNF என்னும்\N_NN போது\PSP பலர்\N_NN அதற்குத்\PR_PRP தயாராக\RB இருக்கின்றனர்\V_VM .\RD_PUNC
